"time_stamp","humidity","humidity_a","humidity_b","temperature","temperature_a","temperature_b","pressure","pressure_a","pressure_b","pm2.5_cf_1","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_index","pm2.5_correct"
"2024-07-04T10:00:00Z",52.767,52.767,52.767,69.434,69.434,69.434,1013.679,1013.679,1013.679,6.975,7.202,6.748,183863,4.8791516
"2024-07-04T11:00:00Z",53.933,53.933,53.933,69,69,69,1013.655,1013.655,1013.655,7.7525,7.826,7.679,183863,5.1872184
"2024-07-04T12:00:00Z",55.334,55.334,55.334,68.834,68.834,68.834,1013.96,1013.96,1013.96,7.157,7.309,7.005,183863,4.7558112
"2024-07-04T13:00:00Z",56.966,56.966,56.966,69.333,69.333,69.333,1014.158,1014.158,1014.158,6.9845,7.248,6.721,183863,4.5263748
"2024-07-04T14:00:00Z",53.333,53.333,53.333,71.267,71.267,71.267,1014.212,1014.212,1014.212,6.3325,6.484,6.181,183863,4.4942584
"2024-07-04T15:00:00Z",50.4,50.4,50.4,73.1,73.1,73.1,1014.322,1014.322,1014.322,5.354,5.553,5.155,183863,4.231416
"2024-07-04T16:00:00Z",46.666,46.666,46.666,75.667,75.667,75.667,1014.215,1014.215,1014.215,4.9705,5.149,4.792,183863,4.3485988
"2024-07-04T17:00:00Z",43.567,43.567,43.567,78.133,78.133,78.133,1014.067,1014.067,1014.067,4.4185,4.576,4.261,183863,4.3233856
"2024-07-04T18:00:00Z",39,39,39,81.1,81.1,81.1,1013.747,1013.747,1013.747,3.837,3.932,3.742,183863,4.407788
"2024-07-04T19:00:00Z",35.5,35.5,35.5,83.3,83.3,83.3,1013.374,1013.374,1013.374,3.432,3.552,3.312,183863,4.493768
"2024-07-04T20:00:00Z",33.267,33.267,33.267,84.733,84.733,84.733,1013.093,1013.093,1013.093,3.9505,4.083,3.818,183863,4.9557136
"2024-07-04T21:00:00Z",31.367,31.367,31.367,86.834,86.834,86.834,1012.624,1012.624,1012.624,2.2365,2.383,2.09,183863,4.2194576
"2024-07-04T22:00:00Z",30.633,30.633,30.633,89.1,89.1,89.1,1012.149,1012.149,1012.149,4.35,4.48,4.22,183863,5.3894684
"2024-07-04T23:00:00Z",28.6,28.6,28.6,92.166,92.166,92.166,1011.706,1011.706,1011.706,4.0405,4.214,3.867,183863,5.400502
"2024-07-04T00:00:00Z",26.1,26.1,26.1,87.666,87.666,87.666,1010.657,1010.657,1010.657,3.1475,3.222,3.073,183883,5.14557
"2024-07-04T01:00:00Z",27.233,27.233,27.233,87.033,87.033,87.033,1010.237,1010.237,1010.237,3.7665,3.877,3.656,183883,5.3733944
"2024-07-04T02:00:00Z",32,32,32,85.3,85.3,85.3,1009.995,1009.995,1009.995,5.1015,5.208,4.995,183883,5.666786
"2024-07-04T03:00:00Z",33.833,33.833,33.833,83.534,83.534,83.534,1009.943,1009.943,1009.943,5.7815,5.815,5.748,183883,5.8669344
"2024-07-04T04:00:00Z",37.3,37.3,37.3,80.5,80.5,80.5,1010.184,1010.184,1010.184,7.091,7.203,6.979,183883,6.257724
"2024-07-04T05:00:00Z",41.4,41.4,41.4,77.834,77.834,77.834,1010.417,1010.417,1010.417,13.8445,13.907,13.782,183883,9.447238
"2024-07-04T06:00:00Z",44.233,44.233,44.233,75.233,75.233,75.233,1010.522,1010.522,1010.522,17.12,17.053,17.187,183883,10.9222284
"2024-07-04T07:00:00Z",44.6,44.6,44.6,74.166,74.166,74.166,1010.808,1010.808,1010.808,13.6535,13.764,13.543,183883,9.074514
"2024-07-04T08:00:00Z",46.6,46.6,46.6,72.066,72.066,72.066,1011.029,1011.029,1011.029,10.6715,10.744,10.599,183883,7.341546
"2024-07-04T09:00:00Z",49,49,49,70.066,70.066,70.066,1011.132,1011.132,1011.132,11.119,11.195,11.043,183883,7.371556
"2024-07-04T10:00:00Z",50.6,50.6,50.6,69,69,69,1011.206,1011.206,1011.206,10.9215,11.021,10.822,183883,7.131746
"2024-07-04T11:00:00Z",51.267,51.267,51.267,68.1,68.1,68.1,1011.23,1011.23,1011.23,10.362,10.497,10.227,183883,6.7817396
"2024-07-04T12:00:00Z",51.9,51.9,51.9,66.966,66.966,66.966,1011.54,1011.54,1011.54,10.3375,10.634,10.041,183883,6.71497
"2024-07-04T13:00:00Z",52.534,52.534,52.534,69.667,69.667,69.667,1011.758,1011.758,1011.758,10.5055,10.642,10.369,183883,6.7489852
"2024-07-04T14:00:00Z",44.267,44.267,44.267,76.7,76.7,76.7,1011.769,1011.769,1011.769,6.979,6.952,7.006,183883,5.6054476
"2024-07-04T15:00:00Z",39.534,39.534,39.534,79.966,79.966,79.966,1011.793,1011.793,1011.793,6.851,7.018,6.684,183883,5.9416272
"2024-07-04T16:00:00Z",37.2,37.2,37.2,82.167,82.167,82.167,1011.663,1011.663,1011.663,6.2045,6.145,6.264,183883,5.801718
"2024-07-04T17:00:00Z",34.166,34.166,34.166,84.534,84.534,84.534,1011.536,1011.536,1011.536,5.465,5.486,5.444,183883,5.6727168
"2024-07-04T18:00:00Z",31.633,31.633,31.633,85.633,85.633,85.633,1011.253,1011.253,1011.253,3.8125,3.828,3.797,183883,5.0226184
"2024-07-04T19:00:00Z",30.267,30.267,30.267,87.733,87.733,87.733,1010.926,1010.926,1010.926,4.3045,4.365,4.244,183883,5.3968096
"2024-07-04T20:00:00Z",28.6,28.6,28.6,90.267,90.267,90.267,1010.588,1010.588,1010.588,4.0335,4.319,3.748,183883,5.396834
"2024-07-04T21:00:00Z",27.233,27.233,27.233,90.7,90.7,90.7,1010.158,1010.158,1010.158,2.865,3.337,2.393,183883,4.9010084
"2024-07-04T22:00:00Z",26.3,26.3,26.3,92.367,92.367,92.367,1009.615,1009.615,1009.615,3.5975,3.994,3.201,183883,5.36433
"2024-07-04T23:00:00Z",26.9,26.9,26.9,92.166,92.166,92.166,1009.232,1009.232,1009.232,3.825,4.222,3.428,183883,5.43242
"2024-07-04T00:00:00Z",23,23,23,88.834,88.834,88.834,1022.99,1022.99,1022.99,3.163,3.458,2.868,185377,5.417812
"2024-07-04T01:00:00Z",25.151,25.151,25.151,88.603,88.603,88.603,1022.519,1022.519,1022.519,4.1495,4.53,3.769,185377,5.7514728
"2024-07-04T02:00:00Z",28.975,28.975,28.975,85.925,85.925,85.925,1022.275,1022.275,1022.275,5.1335,5.468,4.799,185377,5.941284
"2024-07-04T03:00:00Z",33.067,33.067,33.067,82.066,82.066,82.066,1022.237,1022.237,1022.237,5.3245,5.522,5.127,185377,5.6927296
"2024-07-04T04:00:00Z",36.2,36.2,36.2,80.6,80.6,80.6,1022.59,1022.59,1022.59,21.9185,23.067,20.77,185377,14.121054
"2024-07-04T05:00:00Z",41.733,41.733,41.733,76.9,76.9,76.9,1022.824,1022.824,1022.824,70.472,72.141,68.803,185377,39.0916764
"2024-07-04T06:00:00Z",47.8,47.8,47.8,72.1,72.1,72.1,1022.96,1022.96,1022.96,53.488,55.219,51.757,185377,29.675152
"2024-07-04T07:00:00Z",49.567,49.567,49.567,70.233,70.233,70.233,1023.318,1023.318,1023.318,37.8915,39.425,36.358,185377,21.3520376
"2024-07-04T08:00:00Z",51.1,51.1,51.1,69.034,69.034,69.034,1023.551,1023.551,1023.551,21.5865,22.336,20.837,185377,12.677606
"2024-07-04T09:00:00Z",52.433,52.433,52.433,67.633,67.633,67.633,1023.686,1023.686,1023.686,19.3825,20.035,18.73,185377,11.4091384
"2024-07-04T10:00:00Z",54,54,54,66.233,66.233,66.233,1023.845,1023.845,1023.845,13.9045,14.552,13.257,185377,8.405158
"2024-07-04T11:00:00Z",55.933,55.933,55.933,64.466,64.466,64.466,1023.829,1023.829,1023.829,11.5095,12.084,10.935,185377,6.9854864
"2024-07-04T12:00:00Z",55.867,55.867,55.867,64.633,64.633,64.633,1024.152,1024.152,1024.152,14.501,14.741,14.261,185377,8.5586556
"2024-07-04T13:00:00Z",51.3,51.3,51.3,68.4,68.4,68.4,1024.362,1024.362,1024.362,15.1255,15.723,14.528,185377,9.275002
"2024-07-04T14:00:00Z",37.066,37.066,37.066,81.767,81.767,81.767,1024.361,1024.361,1024.361,13.2775,13.416,13.139,185377,9.5193868
"2024-07-04T15:00:00Z",28.3,28.3,28.3,88.733,88.733,88.733,1024.354,1024.354,1024.354,9.3225,9.506,9.139,185377,8.19383
"2024-07-04T16:00:00Z",29.834,29.834,29.834,86.733,86.733,86.733,1024.172,1024.172,1024.172,6.1565,6.45,5.863,185377,6.4041492
"2024-07-04T17:00:00Z",27.541,27.541,27.541,89.1,89.1,89.1,1023.96,1023.96,1023.96,8.549,8.981,8.117,185377,7.8531828
"2024-07-04T18:00:00Z",25.422,25.422,25.422,90.678,90.678,90.678,1023.652,1023.652,1023.652,4.029,4.388,3.67,185377,5.6652416
"2024-07-04T19:00:00Z",23.8,23.8,23.8,92.462,92.462,92.462,1023.273,1023.273,1023.273,4.099,4.409,3.789,185377,5.840116
"2024-07-04T20:00:00Z",22.4,22.4,22.4,93.7,93.7,93.7,1022.931,1022.931,1022.931,3.549,3.819,3.279,185377,5.671196
"2024-07-04T21:00:00Z",23.166,23.166,23.166,91.534,91.534,91.534,1022.406,1022.406,1022.406,3.1425,3.511,2.774,185377,5.3929268
"2024-07-04T22:00:00Z",23.533,23.533,23.533,91.967,91.967,91.967,1021.904,1021.904,1021.904,3.231,3.656,2.806,185377,5.4080324
"2024-07-04T23:00:00Z",24.3,24.3,24.3,91.767,91.767,91.767,1021.503,1021.503,1021.503,3.414,3.854,2.974,185377,5.438576
"2024-07-04T00:00:00Z",23,23,23,86.333,86.333,86.333,1010.772,1010.772,1010.772,2.773,2.596,2.95,192199,5.213452
"2024-07-04T01:00:00Z",26.2,26.2,26.2,86.133,86.133,86.133,1010.4,1010.4,1010.4,4.163,3.966,4.36,192199,5.669172
"2024-07-04T02:00:00Z",28.867,28.867,28.867,84.966,84.966,84.966,1010.197,1010.197,1010.197,4.754,4.534,4.974,192199,5.7516276
"2024-07-04T03:00:00Z",29,29,29,83.933,83.933,83.933,1010.086,1010.086,1010.086,50.212,48.268,52.156,192199,29.560288
"2024-07-04T04:00:00Z",31.4,31.4,31.4,82.7,82.7,82.7,1010.311,1010.311,1010.311,43.8975,42.446,45.349,192199,26.04701
"2024-07-04T05:00:00Z",34,34,34,80.1,80.1,80.1,1010.537,1010.537,1010.537,5.4,5.26,5.54,192199,5.6528
"2024-07-04T06:00:00Z",34.1,34.1,34.1,78.934,78.934,78.934,1010.609,1010.609,1010.609,4.7045,4.505,4.904,192199,5.279838
"2024-07-04T07:00:00Z",38.1,38.1,38.1,74.733,74.733,74.733,1010.922,1010.922,1010.922,4.3455,4.147,4.544,192199,4.750922
"2024-07-04T08:00:00Z",38.767,38.767,38.767,74.5,74.5,74.5,1011.138,1011.138,1011.138,4.633,4.457,4.809,192199,4.8447436
"2024-07-04T09:00:00Z",40.034,40.034,40.034,73.7,73.7,73.7,1011.195,1011.195,1011.195,5.3755,5.124,5.627,192199,5.1258652
"2024-07-04T10:00:00Z",42.133,42.133,42.133,72.933,72.933,72.933,1011.26,1011.26,1011.26,7.077,6.823,7.331,192199,5.8386164
"2024-07-04T11:00:00Z",41.966,41.966,41.966,73.267,73.267,73.267,1011.244,1011.244,1011.244,7.9365,7.646,8.227,192199,6.3032228
"2024-07-04T12:00:00Z",40.867,40.867,40.867,73.967,73.967,73.967,1011.564,1011.564,1011.564,7.5475,7.274,7.821,192199,6.1930216
"2024-07-04T13:00:00Z",37.3,37.3,37.3,78.1,78.1,78.1,1011.747,1011.747,1011.747,6.036,5.812,6.26,192199,5.704904
"2024-07-04T14:00:00Z",29.367,29.367,29.367,84.833,84.833,84.833,1011.768,1011.768,1011.768,5.5375,5.366,5.709,192199,6.1195816
"2024-07-04T15:00:00Z",28.534,28.534,28.534,85.633,85.633,85.633,1011.884,1011.884,1011.884,5.1495,4.886,5.413,192199,5.9872412
"2024-07-04T16:00:00Z",26.933,26.933,26.933,87.2,87.2,87.2,1011.824,1011.824,1011.824,4.6895,4.424,4.955,192199,5.8826064
"2024-07-04T17:00:00Z",26.034,26.034,26.034,88.367,88.367,88.367,1011.705,1011.705,1011.705,5.3695,5.149,5.59,192199,6.3155212
"2024-07-04T18:00:00Z",21.9,21.9,21.9,93.3,93.3,93.3,1011.42,1011.42,1011.42,6.7765,6.343,7.21,192199,7.405006
"2024-07-04T19:00:00Z",18.133,18.133,18.133,98.5,98.5,98.5,1011.082,1011.082,1011.082,10.2115,9.645,10.778,192199,9.5258944
"2024-07-04T20:00:00Z",16.233,16.233,16.233,100.334,100.334,100.334,1010.784,1010.784,1010.784,2.3145,1.921,2.708,192199,5.5497464
"2024-07-04T21:00:00Z",18.366,18.366,18.366,96.333,96.333,96.333,1010.319,1010.319,1010.319,1.8655,1.556,2.175,192199,5.1327388
"2024-07-04T22:00:00Z",24,24,24,89.034,89.034,89.034,1009.868,1009.868,1009.868,2.7975,2.611,2.984,192199,5.14109
"2024-07-04T23:00:00Z",23.633,23.633,23.633,90.633,90.633,90.633,1009.475,1009.475,1009.475,3.53,3.319,3.741,192199,5.5561884
"2024-07-04T00:00:00Z",20.634,20.634,20.634,88.233,88.233,88.233,1009.868,1009.868,1009.868,1.782,2.013,1.551,194473,4.8957512
"2024-07-04T01:00:00Z",21.434,21.434,21.434,88,88,88,1009.488,1009.488,1009.488,2.028,2.36,1.696,194473,4.9564952
"2024-07-04T02:00:00Z",22.233,22.233,22.233,88,88,88,1009.266,1009.266,1009.266,2.66,2.878,2.442,194473,5.2195884
"2024-07-04T03:00:00Z",22.8,22.8,22.8,87.633,87.633,87.633,1009.16,1009.16,1009.16,2.7295,2.884,2.575,194473,5.207698
"2024-07-04T04:00:00Z",21.967,21.967,21.967,87,87,87,1009.382,1009.382,1009.382,1.3525,1.519,1.186,194473,4.5571216
"2024-07-04T05:00:00Z",22.466,22.466,22.466,86.8,86.8,86.8,1009.551,1009.551,1009.551,0.8855,1.06,0.711,194473,4.2698988
"2024-07-04T06:00:00Z",22.7,22.7,22.7,86.034,86.034,86.034,1009.653,1009.653,1009.653,0.5245,0.675,0.374,194473,4.060798
"2024-07-04T07:00:00Z",23.8,23.8,23.8,86,86,86,1009.973,1009.973,1009.973,0.3785,0.452,0.305,194473,3.890574
"2024-07-04T08:00:00Z",24.466,24.466,24.466,86,86,86,1010.141,1010.141,1010.141,0.4005,0.505,0.296,194473,3.8453588
"2024-07-04T09:00:00Z",25,25,25,85.333,85.333,85.333,1010.217,1010.217,1010.217,0.4595,0.575,0.344,194473,3.830778
"2024-07-04T10:00:00Z",25.334,25.334,25.334,85,85,85,1010.287,1010.287,1010.287,0.546,0.665,0.427,194473,3.8476472
"2024-07-04T11:00:00Z",25.966,25.966,25.966,85,85,85,1010.276,1010.276,1010.276,0.732,0.845,0.619,194473,3.8912648
"2024-07-04T12:00:00Z",26,26,26,84.333,84.333,84.333,1010.55,1010.55,1010.55,0.9495,1.089,0.81,194473,4.002338
"2024-07-04T13:00:00Z",26,26,26,84,84,84,1010.71,1010.71,1010.71,0.8845,1.015,0.754,194473,3.968278
"2024-07-04T14:00:00Z",26.834,26.834,26.834,84,84,84,1010.792,1010.792,1010.792,2.1055,2.262,1.949,194473,4.5370252
"2024-07-04T15:00:00Z",27.867,27.867,27.867,84.367,84.367,84.367,1010.916,1010.916,1010.916,4.191,4.443,3.939,194473,5.5418156
"2024-07-04T16:00:00Z",27.267,27.267,27.267,85.867,85.867,85.867,1010.845,1010.845,1010.845,5.167,5.449,4.885,194473,6.1043596
"2024-07-04T17:00:00Z",25.6,25.6,25.6,87.733,87.733,87.733,1010.699,1010.699,1010.699,4.423,4.78,4.066,194473,5.856532
"2024-07-04T18:00:00Z",21.133,21.133,21.133,88.267,88.267,88.267,1010.389,1010.389,1010.389,2.5725,2.825,2.32,194473,5.2674584
"2024-07-04T19:00:00Z",20.233,20.233,20.233,89,89,89,1010.068,1010.068,1010.068,2.3415,2.563,2.12,194473,5.2230944
"2024-07-04T20:00:00Z",20.708,20.708,20.708,88.883,88.883,88.883,1009.784,1009.784,1009.784,1.754,2.006,1.502,194473,4.8747744
"2024-07-04T21:00:00Z",20.541,20.541,20.541,88.828,88.828,88.828,1009.363,1009.363,1009.363,1.648,1.896,1.4,194473,4.8334588
"2024-07-04T22:00:00Z",20.97,20.97,20.97,88.45,88.45,88.45,1008.971,1008.971,1008.971,1.724,1.943,1.505,194473,4.836732
"2024-07-04T23:00:00Z",21.008,21.008,21.008,87.745,87.745,87.745,1008.579,1008.579,1008.579,1.371,1.589,1.153,194473,4.6485224
"2024-07-04T00:00:00Z",27.9,27.9,NA,82.467,82.467,NA,1009.929,1009.929,NA,4.496,4.676,4.316,199129,5.698824
"2024-07-04T01:00:00Z",29.933,29.933,NA,80.666,80.666,NA,1009.481,1009.481,NA,4.758,4.944,4.572,199129,5.6629004
"2024-07-04T02:00:00Z",35.5,35.5,NA,78.633,78.633,NA,1009.15,1009.15,NA,5.915,6.165,5.665,199129,5.79486
"2024-07-04T03:00:00Z",39.266,39.266,NA,76.567,76.567,NA,1009.139,1009.139,NA,6.053,6.431,5.675,199129,5.5463088
"2024-07-04T04:00:00Z",44.933,44.933,NA,72.834,72.834,NA,1009.311,1009.311,NA,6.784,7.397,6.171,199129,5.4465244
"2024-07-04T05:00:00Z",48.9,48.9,NA,69.867,69.867,NA,1009.661,1009.661,NA,14.037,14.713,13.361,199129,8.909108
"2024-07-04T06:00:00Z",52.834,52.834,NA,67.267,67.267,NA,1009.801,1009.801,NA,11.984,12.581,11.387,199129,7.4981592
"2024-07-04T07:00:00Z",54.7,54.7,NA,65.5,65.5,NA,1010.088,1010.088,NA,22.188,23.072,21.304,199129,12.686072
"2024-07-04T08:00:00Z",55.466,55.466,NA,65.133,65.133,NA,1010.219,1010.219,NA,13.9905,14.552,13.429,199129,8.3253188
"2024-07-04T09:00:00Z",55.9,55.9,NA,63.7,63.7,NA,1010.367,1010.367,NA,12.672,13.158,12.186,199129,7.597448
"2024-07-04T10:00:00Z",58.167,58.167,NA,61.933,61.933,NA,1010.407,1010.407,NA,11.5815,12.093,11.07,199129,6.8328776
"2024-07-04T11:00:00Z",59.833,59.833,NA,61.567,61.567,NA,1010.439,1010.439,NA,10.1865,10.812,9.561,199129,5.9599544
"2024-07-04T12:00:00Z",60.1,60.1,NA,60.4,60.4,NA,1010.734,1010.734,NA,9.6935,9.927,9.46,199129,5.678874
"2024-07-04T13:00:00Z",62.067,62.067,NA,61.166,61.166,NA,1010.949,1010.949,NA,13.917,14.579,13.255,199129,7.7243996
"2024-07-04T14:00:00Z",50.633,50.633,NA,71.833,71.833,NA,1010.814,1010.814,NA,10.8605,11.532,10.189,199129,7.0969704
"2024-07-04T15:00:00Z",29.1,29.1,NA,87.8,87.8,NA,1010.88,1010.88,NA,8.879,9.314,8.444,199129,7.893276
"2024-07-04T16:00:00Z",23.933,23.933,NA,92.4,92.4,NA,1010.742,1010.742,NA,8.137,8.686,7.588,199129,7.9446964
"2024-07-04T17:00:00Z",29.9,29.9,NA,85.633,85.633,NA,1010.608,1010.608,NA,7.2455,7.776,6.715,199129,6.969162
"2024-07-04T18:00:00Z",30.967,30.967,NA,83.8,83.8,NA,1010.291,1010.291,NA,6.024,6.335,5.713,199129,6.2381876
"2024-07-04T19:00:00Z",30.433,30.433,NA,83.767,83.767,NA,1009.96,1009.96,NA,5.445,5.821,5.069,199129,5.9802884
"2024-07-04T20:00:00Z",30.1,30.1,NA,84.7,84.7,NA,1009.693,1009.693,NA,5.7375,6.15,5.325,199129,6.16193
"2024-07-04T21:00:00Z",28.033,28.033,NA,85.934,85.934,NA,1009.3,1009.3,NA,4.9785,5.433,4.524,199129,5.9403224
"2024-07-04T22:00:00Z",26.434,26.434,NA,87.566,87.566,NA,1008.757,1008.757,NA,4.962,5.29,4.634,199129,6.0679112
"2024-07-04T23:00:00Z",26.334,26.334,NA,87.567,87.567,NA,1008.354,1008.354,NA,5.0485,5.372,4.725,199129,6.1217572
"2024-07-04T00:00:00Z",28.566,28.566,NA,87.966,87.966,NA,1012.544,1012.544,NA,3.6325,3.758,3.507,26687,5.1896068
"2024-07-04T01:00:00Z",32.533,32.533,NA,85.233,85.233,NA,1012.117,1012.117,NA,4.28,4.304,4.256,26687,5.1909084
"2024-07-04T02:00:00Z",36.334,36.334,NA,80.633,80.633,NA,1011.895,1011.895,NA,4.174,4.241,4.107,26687,4.8115192
"2024-07-04T03:00:00Z",41.5,41.5,NA,75.8,75.8,NA,1011.8,1011.8,NA,4.183,4.275,4.091,26687,4.376092
"2024-07-04T04:00:00Z",46.9,46.9,NA,71.733,71.733,NA,1012.076,1012.076,NA,4.6695,4.772,4.567,26687,4.170938
"2024-07-04T05:00:00Z",50.466,50.466,NA,69.1,69.1,NA,1012.245,1012.245,NA,4.8825,4.874,4.891,26687,3.9787268
"2024-07-04T06:00:00Z",53.633,53.633,NA,67.167,67.167,NA,1012.352,1012.352,NA,5.878,5.927,5.829,26687,4.2305404
"2024-07-04T07:00:00Z",57.367,57.367,NA,65.5,65.5,NA,1012.698,1012.698,NA,5.393,5.317,5.469,26687,3.6582636
"2024-07-04T08:00:00Z",61.2,61.2,NA,64.167,64.167,NA,1012.91,1012.91,NA,6.0145,6.099,5.93,26687,3.657358
"2024-07-04T09:00:00Z",63.3,63.3,NA,62.733,62.733,NA,1012.958,1012.958,NA,8.1685,8.119,8.218,26687,4.607134
"2024-07-04T10:00:00Z",65.934,65.934,NA,61.5,61.5,NA,1013.026,1013.026,NA,10.243,10.236,10.25,26687,5.4697552
"2024-07-04T11:00:00Z",67.5,67.5,NA,61,61,NA,1012.996,1012.996,NA,8.9095,8.808,9.011,26687,4.637578
"2024-07-04T12:00:00Z",69.367,69.367,NA,60.534,60.534,NA,1013.269,1013.269,NA,8.144,8.102,8.186,26687,4.0773876
"2024-07-04T13:00:00Z",65.633,65.633,NA,64.7,64.7,NA,1013.407,1013.407,NA,7.6025,7.704,7.501,26687,4.1117784
"2024-07-04T14:00:00Z",52.633,52.633,NA,71.3,71.3,NA,1013.367,1013.367,NA,6.3715,6.365,6.378,26687,4.5743344
"2024-07-04T15:00:00Z",51.967,51.967,NA,71.4,71.4,NA,1013.513,1013.513,NA,6.2225,6.213,6.232,26687,4.5530016
"2024-07-04T16:00:00Z",49.166,49.166,NA,73.1,73.1,NA,1013.456,1013.456,NA,6.113,6.17,6.056,26687,4.7342688
"2024-07-04T17:00:00Z",46.4,46.4,NA,74.534,74.534,NA,1013.324,1013.324,NA,4.633,4.694,4.572,26687,4.194412
"2024-07-04T18:00:00Z",41.367,41.367,NA,78.167,78.167,NA,1012.998,1012.998,NA,4.1965,4.22,4.173,26687,4.3944976
"2024-07-04T19:00:00Z",35.433,35.433,NA,81.4,81.4,NA,1012.686,1012.686,NA,3.006,3.05,2.962,26687,4.2762524
"2024-07-04T20:00:00Z",32.067,32.067,NA,84.733,84.733,NA,1012.428,1012.428,NA,2.778,2.852,2.704,26687,4.4435636
"2024-07-04T21:00:00Z",29.667,29.667,NA,88.267,88.267,NA,1012.024,1012.024,NA,2.8375,2.917,2.758,26687,4.6792216
"2024-07-04T22:00:00Z",26.8,26.8,NA,91.767,91.767,NA,1011.607,1011.607,NA,2.474,2.559,2.389,26687,4.733016
"2024-07-04T23:00:00Z",26.666,26.666,NA,92.034,92.034,NA,1011.185,1011.185,NA,2.6695,2.755,2.584,26687,4.8468748
"2024-07-04T00:00:00Z",33.6,33.6,NA,77.334,77.334,NA,1011.892,1011.892,NA,2.992,2.192,3.792,50485,4.425088
"2024-07-04T01:00:00Z",37.334,37.334,NA,77.166,77.166,NA,1011.514,1011.514,NA,9.1105,6.928,11.293,50485,7.3130452
"2024-07-04T02:00:00Z",39.567,39.567,NA,77.534,77.534,NA,1011.286,1011.286,NA,10.8915,9.047,12.736,50485,8.0560376
"2024-07-04T03:00:00Z",39.967,39.967,NA,76.1,76.1,NA,1011.221,1011.221,NA,8.874,6.857,10.891,50485,6.9647876
"2024-07-04T04:00:00Z",44.166,44.166,NA,74.233,74.233,NA,1011.454,1011.454,NA,8.942,7.026,10.858,50485,6.6426648
"2024-07-04T05:00:00Z",46.933,46.933,NA,72.133,72.133,NA,1011.686,1011.686,NA,5.6565,4.378,6.935,50485,4.6853144
"2024-07-04T06:00:00Z",47.267,47.267,NA,70.5,70.5,NA,1011.755,1011.755,NA,4.672,3.588,5.756,50485,4.1409796
"2024-07-04T07:00:00Z",49.1,49.1,NA,68.733,68.733,NA,1012.11,1012.11,NA,4.62,3.49,5.75,50485,3.95756
"2024-07-04T08:00:00Z",51.233,51.233,NA,67.566,67.566,NA,1012.324,1012.324,NA,5.0505,3.873,6.228,50485,4.0014104
"2024-07-04T09:00:00Z",53.434,53.434,NA,66.4,66.4,NA,1012.371,1012.371,NA,5.161,3.984,6.338,50485,3.8717872
"2024-07-04T10:00:00Z",57.867,57.867,NA,65,65,NA,1012.446,1012.446,NA,7.157,5.627,8.687,50485,4.5399996
"2024-07-04T11:00:00Z",58.967,58.967,NA,64.334,64.334,NA,1012.425,1012.425,NA,7.905,6.155,9.655,50485,4.8382316
"2024-07-04T12:00:00Z",60.2,60.2,NA,63.5,63.5,NA,1012.75,1012.75,NA,8.074,6.296,9.852,50485,4.821736
"2024-07-04T13:00:00Z",61.5,61.5,NA,63.7,63.7,NA,1012.912,1012.912,NA,6.828,5.389,8.267,50485,4.058072
"2024-07-04T14:00:00Z",59.6,59.6,NA,64.566,64.566,NA,1012.947,1012.947,NA,6.3475,4.895,7.8,50485,3.96817
"2024-07-04T15:00:00Z",57.333,57.333,NA,66.1,66.1,NA,1013.058,1013.058,NA,5.9525,4.638,7.267,50485,3.9543384
"2024-07-04T16:00:00Z",53.7,53.7,NA,67.8,67.8,NA,1013.029,1013.029,NA,4.868,3.647,6.089,50485,3.695592
"2024-07-04T00:00:00Z",29.933,29.933,NA,81,81,NA,1011.978,1011.978,NA,3.6195,3.702,3.537,51969,5.0663264
"2024-07-04T01:00:00Z",33.034,33.034,NA,81,81,NA,1011.6,1011.6,NA,4.7755,4.691,4.86,51969,5.4078652
"2024-07-04T02:00:00Z",35.966,35.966,NA,79.933,79.933,NA,1011.46,1011.46,NA,5.5445,5.652,5.437,51969,5.5610148
"2024-07-04T03:00:00Z",37.233,37.233,NA,78.033,78.033,NA,1011.354,1011.354,NA,5.641,5.701,5.581,51969,5.5036324
"2024-07-04T04:00:00Z",40.867,40.867,NA,75.567,75.567,NA,1011.626,1011.626,NA,6.8855,6.882,6.889,51969,5.8461336
"2024-07-04T05:00:00Z",45.166,45.166,NA,72.9,72.9,NA,1011.851,1011.851,NA,8.054,8.01,8.098,51969,6.0921528
"2024-07-04T06:00:00Z",47.933,47.933,NA,70.7,70.7,NA,1011.951,1011.951,NA,8.638,8.558,8.718,51969,6.1624204
"2024-07-04T07:00:00Z",48.633,48.633,NA,69.2,69.2,NA,1012.24,1012.24,NA,6.3435,6.264,6.423,51969,4.9004624
"2024-07-04T08:00:00Z",49.966,49.966,NA,68.033,68.033,NA,1012.491,1012.491,NA,7.785,7.722,7.848,51969,5.5422368
"2024-07-04T09:00:00Z",53.033,53.033,NA,66.466,66.466,NA,1012.603,1012.603,NA,8.229,8.146,8.312,51969,5.5135844
"2024-07-04T10:00:00Z",55.267,55.267,NA,64.966,64.966,NA,1012.708,1012.708,NA,9.4185,9.36,9.477,51969,5.9465456
"2024-07-04T11:00:00Z",57.266,57.266,NA,64,64,NA,1012.676,1012.676,NA,9.426,9.317,9.535,51969,5.7801608
"2024-07-04T12:00:00Z",58.3,58.3,NA,63.8,63.8,NA,1013.007,1013.007,NA,9.6035,9.593,9.614,51969,5.785074
