#,Date-Time (PST/PDT),Temperature   (°C),Low Power Warning,Safe Shut down Low Battery,Stopped,End of File
2363,05/20/2024 23:00:00,11.11,,,,
2364,05/21/2024 00:00:00,10.51,,,,
2365,05/21/2024 01:00:00,9.48,,,,
2366,05/21/2024 02:00:00,8.92,,,,
2367,05/21/2024 03:00:00,8.32,,,,
2368,05/21/2024 04:00:00,8.11,,,,
2369,05/21/2024 05:00:00,8.88,,,,
2370,05/21/2024 06:00:00,9.61,,,,
2371,05/21/2024 07:00:00,9.14,,,,
2372,05/21/2024 08:00:00,8.79,,,,
2373,05/21/2024 09:00:00,9.31,,,,
2374,05/21/2024 10:00:00,9.82,,,,
2375,05/21/2024 11:00:00,10.25,,,,
2376,05/21/2024 12:00:00,10.51,,,,
2377,05/21/2024 13:00:00,11.41,,,,
2378,05/21/2024 14:00:00,11.75,,,,
2379,05/21/2024 15:00:00,12.10,,,,
2380,05/21/2024 16:00:00,12.18,,,,
2381,05/21/2024 17:00:00,11.67,,,,
2382,05/21/2024 18:00:00,11.32,,,,
2383,05/21/2024 19:00:00,11.15,,,,
2384,05/21/2024 20:00:00,11.45,,,,
2385,05/21/2024 21:00:00,11.37,,,,
2386,05/21/2024 22:00:00,11.58,,,,
2387,05/21/2024 23:00:00,11.41,,,,
2388,05/22/2024 00:00:00,10.21,,,,
2389,05/22/2024 01:00:00,9.22,,,,
2390,05/22/2024 02:00:00,9.01,,,,
2391,05/22/2024 03:00:00,8.58,,,,
2392,05/22/2024 04:00:00,8.23,,,,
2393,05/22/2024 05:00:00,7.98,,,,
2394,05/22/2024 06:00:00,8.06,,,,
2395,05/22/2024 07:00:00,8.92,,,,
2396,05/22/2024 08:00:00,9.99,,,,
2397,05/22/2024 09:00:00,10.46,,,,
2398,05/22/2024 10:00:00,11.41,,,,
2399,05/22/2024 11:00:00,12.82,,,,
2400,05/22/2024 12:00:00,13.51,,,,
2401,05/22/2024 13:00:00,13.51,,,,
2402,05/22/2024 14:00:00,13.81,,,,
2403,05/22/2024 15:00:00,14.80,,,,
2404,05/22/2024 16:00:00,15.14,,,,
2405,05/22/2024 17:00:00,15.27,,,,
2406,05/22/2024 18:00:00,15.40,,,,
2407,05/22/2024 19:00:00,15.40,,,,
2408,05/22/2024 20:00:00,15.06,,,,
2409,05/22/2024 21:00:00,14.15,,,,
2410,05/22/2024 22:00:00,13.25,,,,
2411,05/22/2024 23:00:00,12.14,,,,
2412,05/23/2024 00:00:00,10.94,,,,
2413,05/23/2024 01:00:00,10.08,,,,
2414,05/23/2024 02:00:00,9.48,,,,
2415,05/23/2024 03:00:00,9.35,,,,
2416,05/23/2024 04:00:00,8.79,,,,
2417,05/23/2024 05:00:00,8.53,,,,
2418,05/23/2024 06:00:00,8.96,,,,
2419,05/23/2024 07:00:00,9.78,,,,
2420,05/23/2024 08:00:00,10.81,,,,
2421,05/23/2024 09:00:00,12.01,,,,
2422,05/23/2024 10:00:00,12.57,,,,
2423,05/23/2024 11:00:00,13.21,,,,
2424,05/23/2024 12:00:00,13.34,,,,
2425,05/23/2024 13:00:00,15.36,,,,
2426,05/23/2024 14:00:00,15.36,,,,
2427,05/23/2024 15:00:00,15.57,,,,
2428,05/23/2024 16:00:00,16.17,,,,
2429,05/23/2024 17:00:00,16.77,,,,
2430,05/23/2024 18:00:00,16.64,,,,
2431,05/23/2024 19:00:00,16.26,,,,
2432,05/23/2024 20:00:00,15.57,,,,
2433,05/23/2024 21:00:00,14.54,,,,
2434,05/23/2024 22:00:00,13.21,,,,
2435,05/23/2024 23:00:00,12.35,,,,
2436,05/24/2024 00:00:00,11.58,,,,
2437,05/24/2024 01:00:00,10.51,,,,
2438,05/24/2024 02:00:00,10.04,,,,
2439,05/24/2024 03:00:00,9.31,,,,
2440,05/24/2024 04:00:00,8.75,,,,
2441,05/24/2024 05:00:00,8.88,,,,
2442,05/24/2024 06:00:00,9.09,,,,
2443,05/24/2024 07:00:00,9.56,,,,
2444,05/24/2024 08:00:00,10.29,,,,
2445,05/24/2024 09:00:00,11.07,,,,
2446,05/24/2024 10:00:00,11.67,,,,
2447,05/24/2024 11:00:00,12.70,,,,
2448,05/24/2024 12:00:00,11.24,,,,
2449,05/24/2024 13:00:00,11.24,,,,
2450,05/24/2024 14:00:00,12.87,,,,
2451,05/24/2024 15:00:00,13.43,,,,
2452,05/24/2024 16:00:00,13.60,,,,
2453,05/24/2024 17:00:00,14.41,,,,
2454,05/24/2024 18:00:00,14.58,,,,
2455,05/24/2024 19:00:00,13.98,,,,
2456,05/24/2024 20:00:00,12.35,,,,
2457,05/24/2024 21:00:00,11.71,,,,
2458,05/24/2024 22:00:00,10.98,,,,
2459,05/24/2024 23:00:00,10.29,,,,
2460,05/25/2024 00:00:00,9.52,,,,
2461,05/25/2024 01:00:00,9.09,,,,
2462,05/25/2024 02:00:00,9.52,,,,
2463,05/25/2024 03:00:00,9.61,,,,
2464,05/25/2024 04:00:00,9.56,,,,
2465,05/25/2024 05:00:00,9.18,,,,
2466,05/25/2024 06:00:00,9.14,,,,
2467,05/25/2024 07:00:00,9.14,,,,
2468,05/25/2024 08:00:00,9.69,,,,
2469,05/25/2024 09:00:00,11.15,,,,
2470,05/25/2024 10:00:00,11.71,,,,
2471,05/25/2024 11:00:00,12.22,,,,
2472,05/25/2024 12:00:00,13.12,,,,
2473,05/25/2024 13:00:00,14.07,,,,
2474,05/25/2024 14:00:00,14.88,,,,
2475,05/25/2024 15:00:00,13.81,,,,
2476,05/25/2024 16:00:00,12.95,,,,
2477,05/25/2024 17:00:00,13.38,,,,
2478,05/25/2024 18:00:00,12.57,,,,
2479,05/25/2024 19:00:00,12.22,,,,
2480,05/25/2024 20:00:00,11.62,,,,
2481,05/25/2024 21:00:00,10.98,,,,
2482,05/25/2024 22:00:00,10.77,,,,
2483,05/25/2024 23:00:00,10.55,,,,
2484,05/26/2024 00:00:00,10.21,,,,
2485,05/26/2024 01:00:00,10.16,,,,
2486,05/26/2024 02:00:00,10.08,,,,
2487,05/26/2024 03:00:00,10.08,,,,
2488,05/26/2024 04:00:00,9.99,,,,
2489,05/26/2024 05:00:00,10.04,,,,
2490,05/26/2024 06:00:00,10.16,,,,
2491,05/26/2024 07:00:00,10.08,,,,
2492,05/26/2024 08:00:00,9.65,,,,
2493,05/26/2024 09:00:00,10.04,,,,
2494,05/26/2024 10:00:00,10.77,,,,
2495,05/26/2024 11:00:00,12.52,,,,
2496,05/26/2024 12:00:00,13.08,,,,
2497,05/26/2024 13:00:00,13.47,,,,
2498,05/26/2024 14:00:00,14.03,,,,
2499,05/26/2024 15:00:00,14.45,,,,
2500,05/26/2024 16:00:00,15.31,,,,
2501,05/26/2024 17:00:00,15.01,,,,
2502,05/26/2024 18:00:00,14.41,,,,
2503,05/26/2024 19:00:00,13.47,,,,
2504,05/26/2024 20:00:00,12.91,,,,
2505,05/26/2024 21:00:00,12.40,,,,
2506,05/26/2024 22:00:00,12.27,,,,
2507,05/26/2024 23:00:00,12.14,,,,
2508,05/27/2024 00:00:00,11.75,,,,
2509,05/27/2024 01:00:00,11.11,,,,
2510,05/27/2024 02:00:00,11.41,,,,
2511,05/27/2024 03:00:00,11.37,,,,
2512,05/27/2024 04:00:00,11.15,,,,
2513,05/27/2024 05:00:00,11.07,,,,
2514,05/27/2024 06:00:00,11.15,,,,
2515,05/27/2024 07:00:00,11.79,,,,
2516,05/27/2024 08:00:00,14.75,,,,
2517,05/27/2024 09:00:00,15.66,,,,
2518,05/27/2024 10:00:00,15.61,,,,
2519,05/27/2024 11:00:00,17.76,,,,
2520,05/27/2024 12:00:00,19.00,,,,
2521,05/27/2024 13:00:00,19.35,,,,
2522,05/27/2024 14:00:00,20.20,,,,
2523,05/27/2024 15:00:00,20.42,,,,
2524,05/27/2024 16:00:00,19.82,,,,
2525,05/27/2024 17:00:00,19.82,,,,
2526,05/27/2024 18:00:00,19.69,,,,
2527,05/27/2024 19:00:00,17.76,,,,
2528,05/27/2024 20:00:00,16.34,,,,
2529,05/27/2024 21:00:00,14.67,,,,
2530,05/27/2024 22:00:00,13.73,,,,
2531,05/27/2024 23:00:00,13.17,,,,
2532,05/28/2024 00:00:00,12.78,,,,
2533,05/28/2024 01:00:00,12.65,,,,
2534,05/28/2024 02:00:00,12.18,,,,
2535,05/28/2024 03:00:00,11.84,,,,
2536,05/28/2024 04:00:00,11.79,,,,
2537,05/28/2024 05:00:00,11.97,,,,
2538,05/28/2024 06:00:00,12.10,,,,
2539,05/28/2024 07:00:00,12.14,,,,
2540,05/28/2024 08:00:00,12.57,,,,
2541,05/28/2024 09:00:00,12.27,,,,
2542,05/28/2024 10:00:00,12.10,,,,
2543,05/28/2024 11:00:00,12.31,,,,
2544,05/28/2024 12:00:00,12.95,,,,
2545,05/28/2024 13:00:00,14.03,,,,
2546,05/28/2024 14:00:00,12.10,,,,
2547,05/28/2024 15:00:00,14.41,,,,
2548,05/28/2024 16:00:00,15.14,,,,
2549,05/28/2024 17:00:00,16.13,,,,
2550,05/28/2024 18:00:00,15.96,,,,
2551,05/28/2024 19:00:00,15.27,,,,
2552,05/28/2024 20:00:00,14.54,,,,
2553,05/28/2024 21:00:00,13.12,,,,
2554,05/28/2024 22:00:00,11.92,,,,
2555,05/28/2024 23:00:00,11.54,,,,
2556,05/29/2024 00:00:00,11.49,,,,
2557,05/29/2024 01:00:00,10.81,,,,
2558,05/29/2024 02:00:00,9.86,,,,
2559,05/29/2024 03:00:00,9.56,,,,
2560,05/29/2024 04:00:00,9.65,,,,
2561,05/29/2024 05:00:00,9.91,,,,
2562,05/29/2024 06:00:00,9.91,,,,
2563,05/29/2024 07:00:00,11.49,,,,
2564,05/29/2024 08:00:00,12.22,,,,
2565,05/29/2024 09:00:00,12.31,,,,
2566,05/29/2024 10:00:00,11.24,,,,
2567,05/29/2024 11:00:00,12.82,,,,
2568,05/29/2024 12:00:00,13.25,,,,
2569,05/29/2024 13:00:00,15.31,,,,
2570,05/29/2024 14:00:00,15.83,,,,
2571,05/29/2024 15:00:00,16.94,,,,
2572,05/29/2024 16:00:00,16.56,,,,
2573,05/29/2024 17:00:00,16.26,,,,
2574,05/29/2024 18:00:00,16.08,,,,
2575,05/29/2024 19:00:00,14.80,,,,
2576,05/29/2024 20:00:00,13.30,,,,
2577,05/29/2024 21:00:00,12.87,,,,
2578,05/29/2024 22:00:00,12.10,,,,
2579,05/29/2024 23:00:00,12.01,,,,
2580,05/30/2024 00:00:00,11.02,,,,
2581,05/30/2024 01:00:00,10.29,,,,
2582,05/30/2024 02:00:00,9.61,,,,
2583,05/30/2024 03:00:00,9.05,,,,
2584,05/30/2024 04:00:00,8.92,,,,
2585,05/30/2024 05:00:00,8.66,,,,
2586,05/30/2024 06:00:00,8.58,,,,
2587,05/30/2024 07:00:00,8.88,,,,
2588,05/30/2024 08:00:00,10.94,,,,
2589,05/30/2024 09:00:00,13.08,,,,
2590,05/30/2024 10:00:00,12.91,,,,
2591,05/30/2024 11:00:00,13.98,,,,
2592,05/30/2024 12:00:00,13.85,,,,
2593,05/30/2024 13:00:00,14.24,,,,
2594,05/30/2024 14:00:00,15.01,,,,
2595,05/30/2024 15:00:00,16.30,,,,
2596,05/30/2024 16:00:00,16.30,,,,
2597,05/30/2024 17:00:00,16.00,,,,
2598,05/30/2024 18:00:00,16.34,,,,
2599,05/30/2024 19:00:00,15.78,,,,
2600,05/30/2024 20:00:00,15.27,,,,
2601,05/30/2024 21:00:00,14.75,,,,
2602,05/30/2024 22:00:00,13.94,,,,
2603,05/30/2024 23:00:00,12.82,,,,
2604,05/31/2024 00:00:00,11.67,,,,
2605,05/31/2024 01:00:00,10.81,,,,
2606,05/31/2024 02:00:00,10.34,,,,
2607,05/31/2024 03:00:00,10.16,,,,
2608,05/31/2024 04:00:00,9.69,,,,
2609,05/31/2024 05:00:00,8.92,,,,
2610,05/31/2024 06:00:00,7.98,,,,
2611,05/31/2024 07:00:00,11.58,,,,
2612,05/31/2024 08:00:00,12.18,,,,
2613,05/31/2024 09:00:00,13.68,,,,
2614,05/31/2024 10:00:00,14.63,,,,
2615,05/31/2024 11:00:00,15.83,,,,
2616,05/31/2024 12:00:00,17.03,,,,
2617,05/31/2024 13:00:00,17.84,,,,
2618,05/31/2024 14:00:00,18.57,,,,
2619,05/31/2024 15:00:00,19.82,,,,
2620,05/31/2024 16:00:00,20.46,,,,
2621,05/31/2024 17:00:00,20.59,,,,
2622,05/31/2024 18:00:00,20.93,,,,
2623,05/31/2024 19:00:00,20.33,,,,
2624,05/31/2024 20:00:00,18.87,,,,
2625,05/31/2024 21:00:00,17.63,,,,
2626,05/31/2024 22:00:00,16.47,,,,
2627,05/31/2024 23:00:00,15.40,,,,
2628,06/01/2024 00:00:00,14.84,,,,
2629,06/01/2024 01:00:00,14.67,,,,
2630,06/01/2024 02:00:00,15.01,,,,
2631,06/01/2024 03:00:00,14.45,,,,
2632,06/01/2024 04:00:00,13.81,,,,
2633,06/01/2024 05:00:00,13.12,,,,
2634,06/01/2024 06:00:00,12.82,,,,
2635,06/01/2024 07:00:00,13.04,,,,
2636,06/01/2024 08:00:00,13.60,,,,
2637,06/01/2024 09:00:00,14.50,,,,
2638,06/01/2024 10:00:00,14.84,,,,
2639,06/01/2024 11:00:00,15.74,,,,
2640,06/01/2024 12:00:00,16.99,,,,
2641,06/01/2024 13:00:00,18.32,,,,
2642,06/01/2024 14:00:00,18.74,,,,
2643,06/01/2024 15:00:00,19.22,,,,
2644,06/01/2024 16:00:00,19.56,,,,
2645,06/01/2024 17:00:00,18.27,,,,
2646,06/01/2024 18:00:00,16.86,,,,
2647,06/01/2024 19:00:00,17.37,,,,
2648,06/01/2024 20:00:00,16.56,,,,
2649,06/01/2024 21:00:00,15.78,,,,
2650,06/01/2024 22:00:00,15.40,,,,
2651,06/01/2024 23:00:00,14.93,,,,
2652,06/02/2024 00:00:00,14.63,,,,
2653,06/02/2024 01:00:00,14.28,,,,
2654,06/02/2024 02:00:00,14.15,,,,
2655,06/02/2024 03:00:00,13.98,,,,
2656,06/02/2024 04:00:00,13.94,,,,
2657,06/02/2024 05:00:00,14.03,,,,
2658,06/02/2024 06:00:00,13.85,,,,
2659,06/02/2024 07:00:00,13.98,,,,
2660,06/02/2024 08:00:00,14.45,,,,
2661,06/02/2024 09:00:00,15.06,,,,
2662,06/02/2024 10:00:00,15.27,,,,
2663,06/02/2024 11:00:00,15.70,,,,
2664,06/02/2024 12:00:00,14.58,,,,
2665,06/02/2024 13:00:00,13.90,,,,
2666,06/02/2024 14:00:00,13.94,,,,
2667,06/02/2024 15:00:00,15.01,,,,
2668,06/02/2024 16:00:00,15.57,,,,
2669,06/02/2024 17:00:00,15.14,,,,
2670,06/02/2024 18:00:00,14.75,,,,
2671,06/02/2024 19:00:00,15.06,,,,
2672,06/02/2024 20:00:00,15.06,,,,
2673,06/02/2024 21:00:00,14.45,,,,
2674,06/02/2024 22:00:00,13.34,,,,
2675,06/02/2024 23:00:00,13.21,,,,
2676,06/03/2024 00:00:00,13.30,,,,
2677,06/03/2024 01:00:00,13.17,,,,
2678,06/03/2024 02:00:00,12.87,,,,
2679,06/03/2024 03:00:00,12.74,,,,
2680,06/03/2024 04:00:00,12.27,,,,
2681,06/03/2024 05:00:00,11.32,,,,
2682,06/03/2024 06:00:00,11.15,,,,
2683,06/03/2024 07:00:00,11.07,,,,
2684,06/03/2024 08:00:00,10.81,,,,
2685,06/03/2024 09:00:00,11.49,,,,
2686,06/03/2024 10:00:00,13.34,,,,
2687,06/03/2024 11:00:00,12.91,,,,
2688,06/03/2024 12:00:00,13.85,,,,
2689,06/03/2024 13:00:00,14.07,,,,
2690,06/03/2024 14:00:00,15.06,,,,
2691,06/03/2024 15:00:00,13.25,,,,
2692,06/03/2024 16:00:00,13.47,,,,
2693,06/03/2024 17:00:00,12.27,,,,
2694,06/03/2024 18:00:00,11.75,,,,
2695,06/03/2024 19:00:00,12.10,,,,
2696,06/03/2024 20:00:00,11.75,,,,
2697,06/03/2024 21:00:00,10.98,,,,
2698,06/03/2024 22:00:00,10.59,,,,
2699,06/03/2024 23:00:00,10.38,,,,
2700,06/04/2024 00:00:00,10.29,,,,
2701,06/04/2024 01:00:00,10.16,,,,
2702,06/04/2024 02:00:00,10.04,,,,
2703,06/04/2024 03:00:00,10.04,,,,
2704,06/04/2024 04:00:00,10.34,,,,
2705,06/04/2024 05:00:00,10.68,,,,
2706,06/04/2024 06:00:00,11.92,,,,
2707,06/04/2024 07:00:00,13.00,,,,
2708,06/04/2024 08:00:00,13.73,,,,
2709,06/04/2024 09:00:00,14.67,,,,
2710,06/04/2024 10:00:00,15.87,,,,
2711,06/04/2024 11:00:00,15.10,,,,
2712,06/04/2024 12:00:00,14.58,,,,
2713,06/04/2024 13:00:00,14.84,,,,
2714,06/04/2024 14:00:00,14.28,,,,
2715,06/04/2024 15:00:00,15.96,,,,
2716,06/04/2024 16:00:00,13.98,,,,
2717,06/04/2024 17:00:00,14.24,,,,
2718,06/04/2024 18:00:00,14.28,,,,
2719,06/04/2024 19:00:00,15.27,,,,
2720,06/04/2024 20:00:00,14.58,,,,
2721,06/04/2024 21:00:00,13.81,,,,
2722,06/04/2024 22:00:00,12.57,,,,
2723,06/04/2024 23:00:00,11.75,,,,
2724,06/05/2024 00:00:00,11.02,,,,
2725,06/05/2024 01:00:00,9.86,,,,
2726,06/05/2024 02:00:00,9.39,,,,
2727,06/05/2024 03:00:00,8.58,,,,
2728,06/05/2024 04:00:00,8.28,,,,
2729,06/05/2024 05:00:00,7.93,,,,
2730,06/05/2024 06:00:00,8.53,,,,
2731,06/05/2024 07:00:00,10.04,,,,
2732,06/05/2024 08:00:00,11.62,,,,
2733,06/05/2024 09:00:00,12.61,,,,
2734,06/05/2024 10:00:00,12.95,,,,
2735,06/05/2024 11:00:00,13.98,,,,
2736,06/05/2024 12:00:00,16.69,,,,
2737,06/05/2024 13:00:00,16.26,,,,
2738,06/05/2024 14:00:00,17.50,,,,
2739,06/05/2024 15:00:00,18.23,,,,
2740,06/05/2024 16:00:00,18.44,,,,
2741,06/05/2024 17:00:00,18.96,,,,
2742,06/05/2024 18:00:00,18.74,,,,
2743,06/05/2024 19:00:00,18.70,,,,
2744,06/05/2024 20:00:00,17.84,,,,
2745,06/05/2024 21:00:00,16.17,,,,
2746,06/05/2024 22:00:00,15.06,,,,
2747,06/05/2024 23:00:00,13.85,,,,
2748,06/06/2024 00:00:00,13.25,,,,
2749,06/06/2024 01:00:00,12.22,,,,
2750,06/06/2024 02:00:00,12.14,,,,
2751,06/06/2024 03:00:00,11.92,,,,
2752,06/06/2024 04:00:00,11.41,,,,
2753,06/06/2024 05:00:00,11.11,,,,
2754,06/06/2024 06:00:00,10.89,,,,
2755,06/06/2024 07:00:00,13.04,,,,
2756,06/06/2024 08:00:00,13.30,,,,
2757,06/06/2024 09:00:00,14.80,,,,
2758,06/06/2024 10:00:00,15.83,,,,
2759,06/06/2024 11:00:00,16.60,,,,
2760,06/06/2024 12:00:00,17.50,,,,
2761,06/06/2024 13:00:00,19.00,,,,
2762,06/06/2024 14:00:00,19.69,,,,
2763,06/06/2024 15:00:00,20.29,,,,
2764,06/06/2024 16:00:00,21.28,,,,
2765,06/06/2024 17:00:00,21.45,,,,
2766,06/06/2024 18:00:00,21.36,,,,
2767,06/06/2024 19:00:00,20.80,,,,
2768,06/06/2024 20:00:00,19.82,,,,
2769,06/06/2024 21:00:00,18.44,,,,
2770,06/06/2024 22:00:00,17.29,,,,
2771,06/06/2024 23:00:00,16.34,,,,
2772,06/07/2024 00:00:00,15.66,,,,
2773,06/07/2024 01:00:00,15.40,,,,
2774,06/07/2024 02:00:00,14.50,,,,
2775,06/07/2024 03:00:00,13.55,,,,
2776,06/07/2024 04:00:00,12.31,,,,
2777,06/07/2024 05:00:00,11.32,,,,
2778,06/07/2024 06:00:00,10.98,,,,
2779,06/07/2024 07:00:00,15.10,,,,
2780,06/07/2024 08:00:00,16.04,,,,
2781,06/07/2024 09:00:00,17.24,,,,
2782,06/07/2024 10:00:00,18.10,,,,
2783,06/07/2024 11:00:00,19.17,,,,
2784,06/07/2024 12:00:00,19.69,,,,
2785,06/07/2024 13:00:00,21.02,,,,
2786,06/07/2024 14:00:00,21.92,,,,
2787,06/07/2024 15:00:00,21.92,,,,
2788,06/07/2024 16:00:00,23.29,,,,
2789,06/07/2024 17:00:00,23.72,,,,
2790,06/07/2024 18:00:00,23.59,,,,
2791,06/07/2024 19:00:00,23.38,,,,
2792,06/07/2024 20:00:00,22.69,,,,
2793,06/07/2024 21:00:00,20.93,,,,
2794,06/07/2024 22:00:00,19.73,,,,
2795,06/07/2024 23:00:00,19.60,,,,
2796,06/08/2024 00:00:00,18.87,,,,
2797,06/08/2024 01:00:00,16.81,,,,
2798,06/08/2024 02:00:00,15.31,,,,
2799,06/08/2024 03:00:00,14.20,,,,
2800,06/08/2024 04:00:00,13.30,,,,
2801,06/08/2024 05:00:00,12.74,,,,
2802,06/08/2024 06:00:00,12.27,,,,
2803,06/08/2024 07:00:00,17.89,,,,
2804,06/08/2024 08:00:00,19.86,,,,
2805,06/08/2024 09:00:00,21.53,,,,
2806,06/08/2024 10:00:00,23.25,,,,
2807,06/08/2024 11:00:00,23.38,,,,
2808,06/08/2024 12:00:00,24.28,,,,
2809,06/08/2024 13:00:00,25.65,,,,
2810,06/08/2024 14:00:00,26.68,,,,
2811,06/08/2024 15:00:00,25.74,,,,
2812,06/08/2024 16:00:00,26.12,,,,
2813,06/08/2024 17:00:00,27.07,,,,
2814,06/08/2024 18:00:00,26.25,,,,
2815,06/08/2024 19:00:00,25.14,,,,
2816,06/08/2024 20:00:00,24.11,,,,
2817,06/08/2024 21:00:00,20.89,,,,
2818,06/08/2024 22:00:00,18.62,,,,
2819,06/08/2024 23:00:00,17.33,,,,
2820,06/09/2024 00:00:00,16.51,,,,
2821,06/09/2024 01:00:00,15.18,,,,
2822,06/09/2024 02:00:00,13.85,,,,
2823,06/09/2024 03:00:00,13.21,,,,
2824,06/09/2024 04:00:00,12.82,,,,
2825,06/09/2024 05:00:00,12.27,,,,
2826,06/09/2024 06:00:00,12.18,,,,
2827,06/09/2024 07:00:00,12.65,,,,
2828,06/09/2024 08:00:00,14.03,,,,
2829,06/09/2024 09:00:00,14.93,,,,
2830,06/09/2024 10:00:00,16.60,,,,
2831,06/09/2024 11:00:00,18.87,,,,
2832,06/09/2024 12:00:00,20.12,,,,
2833,06/09/2024 13:00:00,21.88,,,,
2834,06/09/2024 14:00:00,22.26,,,,
2835,06/09/2024 15:00:00,21.70,,,,
2836,06/09/2024 16:00:00,21.19,,,,
2837,06/09/2024 17:00:00,21.15,,,,
2838,06/09/2024 18:00:00,19.05,,,,
2839,06/09/2024 19:00:00,17.46,,,,
2840,06/09/2024 20:00:00,16.39,,,,
2841,06/09/2024 21:00:00,14.88,,,,
2842,06/09/2024 22:00:00,13.98,,,,
2843,06/09/2024 23:00:00,13.25,,,,
2844,06/10/2024 00:00:00,12.82,,,,
2845,06/10/2024 01:00:00,12.14,,,,
2846,06/10/2024 02:00:00,11.84,,,,
2847,06/10/2024 03:00:00,11.37,,,,
2848,06/10/2024 04:00:00,11.07,,,,
2849,06/10/2024 05:00:00,10.64,,,,
2850,06/10/2024 06:00:00,10.68,,,,
2851,06/10/2024 07:00:00,10.89,,,,
2852,06/10/2024 08:00:00,11.15,,,,
2853,06/10/2024 09:00:00,11.45,,,,
2854,06/10/2024 10:00:00,12.22,,,,
2855,06/10/2024 11:00:00,13.08,,,,
2856,06/10/2024 12:00:00,14.41,,,,
2857,06/10/2024 13:00:00,16.94,,,,
2858,06/10/2024 14:00:00,17.29,,,,
2859,06/10/2024 15:00:00,19.05,,,,
2860,06/10/2024 16:00:00,19.77,,,,
2861,06/10/2024 17:00:00,20.25,,,,
2862,06/10/2024 18:00:00,20.42,,,,
2863,06/10/2024 19:00:00,20.42,,,,
2864,06/10/2024 20:00:00,20.12,,,,
2865,06/10/2024 21:00:00,19.60,,,,
2866,06/10/2024 22:00:00,18.49,,,,
2867,06/10/2024 23:00:00,17.24,,,,
2868,06/11/2024 00:00:00,16.51,,,,
2869,06/11/2024 01:00:00,15.27,,,,
2870,06/11/2024 02:00:00,15.01,,,,
2871,06/11/2024 03:00:00,14.45,,,,
2872,06/11/2024 04:00:00,14.28,,,,
2873,06/11/2024 05:00:00,14.50,,,,
2874,06/11/2024 06:00:00,14.63,,,,
2875,06/11/2024 07:00:00,14.93,,,,
2876,06/11/2024 08:00:00,13.85,,,,
2877,06/11/2024 09:00:00,14.07,,,,
2878,06/11/2024 10:00:00,14.80,,,,
2879,06/11/2024 11:00:00,16.73,,,,
2880,06/11/2024 12:00:00,16.64,,,,
2881,06/11/2024 13:00:00,18.14,,,,
2882,06/11/2024 14:00:00,19.00,,,,
2883,06/11/2024 15:00:00,19.22,,,,
2884,06/11/2024 16:00:00,18.79,,,,
2885,06/11/2024 17:00:00,18.27,,,,
2886,06/11/2024 18:00:00,17.37,,,,
2887,06/11/2024 19:00:00,15.74,,,,
2888,06/11/2024 20:00:00,14.88,,,,
2889,06/11/2024 21:00:00,13.73,,,,
2890,06/11/2024 22:00:00,12.87,,,,
2891,06/11/2024 23:00:00,12.10,,,,
2892,06/12/2024 00:00:00,11.02,,,,
2893,06/12/2024 01:00:00,10.29,,,,
2894,06/12/2024 02:00:00,9.44,,,,
2895,06/12/2024 03:00:00,9.01,,,,
2896,06/12/2024 04:00:00,9.35,,,,
2897,06/12/2024 05:00:00,8.83,,,,
2898,06/12/2024 06:00:00,8.53,,,,
2899,06/12/2024 07:00:00,10.12,,,,
2900,06/12/2024 08:00:00,11.02,,,,
2901,06/12/2024 09:00:00,13.43,,,,
2902,06/12/2024 10:00:00,14.11,,,,
2903,06/12/2024 11:00:00,15.18,,,,
2904,06/12/2024 12:00:00,16.26,,,,
2905,06/12/2024 13:00:00,17.24,,,,
2906,06/12/2024 14:00:00,17.41,,,,
2907,06/12/2024 15:00:00,18.19,,,,
2908,06/12/2024 16:00:00,18.70,,,,
2909,06/12/2024 17:00:00,18.57,,,,
2910,06/12/2024 18:00:00,18.40,,,,
2911,06/12/2024 19:00:00,17.76,,,,
2912,06/12/2024 20:00:00,17.20,,,,
2913,06/12/2024 21:00:00,15.44,,,,
2914,06/12/2024 22:00:00,14.33,,,,
2915,06/12/2024 23:00:00,13.38,,,,
2916,06/13/2024 00:00:00,13.17,,,,
2917,06/13/2024 01:00:00,12.57,,,,
2918,06/13/2024 02:00:00,12.35,,,,
2919,06/13/2024 03:00:00,11.45,,,,
2920,06/13/2024 04:00:00,10.98,,,,
2921,06/13/2024 05:00:00,10.38,,,,
2922,06/13/2024 06:00:00,10.29,,,,
2923,06/13/2024 07:00:00,12.40,,,,
2924,06/13/2024 08:00:00,13.38,,,,
2925,06/13/2024 09:00:00,14.33,,,,
2926,06/13/2024 10:00:00,15.53,,,,
2927,06/13/2024 11:00:00,16.69,,,,
2928,06/13/2024 12:00:00,17.37,,,,
2929,06/13/2024 13:00:00,18.40,,,,
2930,06/13/2024 14:00:00,19.26,,,,
2931,06/13/2024 15:00:00,20.16,,,,
2932,06/13/2024 16:00:00,19.99,,,,
2933,06/13/2024 17:00:00,21.19,,,,
2934,06/13/2024 18:00:00,21.19,,,,
2935,06/13/2024 19:00:00,19.73,,,,
2936,06/13/2024 20:00:00,18.96,,,,
2937,06/13/2024 21:00:00,17.20,,,,
2938,06/13/2024 22:00:00,15.70,,,,
2939,06/13/2024 23:00:00,13.77,,,,
2940,06/14/2024 00:00:00,11.88,,,,
2941,06/14/2024 01:00:00,10.98,,,,
2942,06/14/2024 02:00:00,10.21,,,,
2943,06/14/2024 03:00:00,9.56,,,,
