"sensor_index","year","month","day","hour","avg_pm","avg_rh","avg_temp","pm2.5_corrected"
183479,2025,8,7,7,1.11083333333333,57.2666666666667,69.5333333333333,1.39569
183479,2025,8,7,8,1.09033333333333,56.0666666666667,69.8,1.488388
183479,2025,8,7,9,1.64833333333333,56.5,70.4,1.74342666666667
183479,2025,8,7,10,2.1935,58.3,70.5666666666667,1.873934
183479,2025,8,7,11,1.83316666666667,58.0333333333333,70.6666666666667,1.708106
183479,2025,8,7,12,2.2345,58.4666666666667,71.1,1.88105133333333
183479,2025,8,7,13,1.76533333333333,48.5666666666667,76.6333333333333,2.488588
183479,2025,8,7,14,2.19416666666667,47.0333333333333,76.6,2.84547
183479,2025,8,7,15,2.96683333333333,46.9333333333333,76.4333333333333,3.25896733333333
183479,2025,8,7,16,3.0335,43.7666666666667,77.4,3.56686733333333
183479,2025,8,7,17,2.454,42.4666666666667,76.8666666666667,3.37526933333333
183479,2025,8,7,18,2.755,43.8666666666667,76.4666666666667,3.41231333333333
183479,2025,8,7,19,3.08066666666667,45.8666666666667,75.7666666666667,3.41056266666667
183479,2025,8,7,20,2.95383333333333,46.8666666666667,75.1333333333333,3.257902
183479,2025,8,7,21,3.37716666666667,48.9,73.9,3.30445533333333
183479,2025,8,7,22,3.72116666666667,52,71.8666666666667,3.21749133333333
183479,2025,8,7,23,4.88133333333333,53.9333333333333,70.9,3.65876533333333
183479,2025,8,8,0,5.06733333333333,57.5333333333333,69.2333333333333,3.44590933333333
183479,2025,8,8,1,3.894,59.1,68.2333333333333,2.696036
183479,2025,8,8,2,3.4545,61.1666666666667,67.6666666666667,2.28759133333333
183479,2025,8,8,3,3.47566666666667,63.7666666666667,66.9333333333333,2.07456266666667
183479,2025,8,8,4,6.94583333333333,65.7,65.9666666666667,3.72627666666667
183479,2025,8,8,5,9.38716666666667,66.0333333333333,65.4666666666667,4.976802
183479,2025,8,8,6,10.0388333333333,66.7,64.6666666666667,5.26080866666667
183479,2025,8,8,7,10.9163333333333,65.5,65.4666666666667,5.82405866666667
183479,2025,8,8,8,7.49483333333333,61.9333333333333,67.4,4.33863933333333
183479,2025,8,8,9,5.35283333333333,58.2666666666667,69.2666666666667,3.532298
183479,2025,8,8,10,3.6195,53.1,73.0666666666667,3.069398
183479,2025,8,8,11,2.80616666666667,46.2666666666667,77.6,3.23224466666667
183479,2025,8,8,12,2.37466666666667,42.7333333333333,78.9,3.310712
183479,2025,8,8,13,2.8755,40.1333333333333,81.9666666666667,3.79726866666667
183479,2025,8,8,14,2.85366666666667,38.6,81.6333333333333,3.91800133333333
183479,2025,8,8,15,2.65133333333333,37.9,82.3333333333333,3.87231866666667
183479,2025,8,8,16,2.45933333333333,35.6666666666667,83.4,3.964224
183479,2025,8,8,17,2.02766666666667,35.8666666666667,82.6666666666667,3.72079066666667
183479,2025,8,8,18,1.8195,36.4,82.4333333333333,3.565738
183479,2025,8,8,19,3.01566666666667,37.8,81.6666666666667,4.07184933333333
183479,2025,8,8,20,4.07666666666667,39.9666666666667,79.2666666666667,4.44104666666667
183479,2025,8,8,21,3.944,45.4333333333333,76.2,3.90030266666667
183479,2025,8,8,22,2.85966666666667,47,74.3,3.19706533333333
183479,2025,8,8,23,2.90616666666667,49.2,73.3,3.03179133333333
183479,2025,8,9,0,3.3825,51.6333333333333,72.3666666666667,3.07163666666667
183479,2025,8,9,1,4.01116666666667,54.5666666666667,71.8,3.14820466666667
183479,2025,8,9,2,4.25716666666667,57.1666666666667,70.4,3.05298866666667
183479,2025,8,9,3,5.11066666666667,59.2666666666667,69.8666666666667,3.31920266666667
183479,2025,8,9,4,5.58883333333333,59.9666666666667,69.2,3.509422
183479,2025,8,9,5,4.16583333333333,60.8666666666667,68.7333333333333,2.68619
183479,2025,8,9,6,3.926,61.3,68.2333333333333,2.523164
183479,2025,8,9,7,4.34966666666667,59.8,69.5,2.87446533333333
183479,2025,8,9,8,3.76716666666667,58.1333333333333,70.1,2.712902
183479,2025,8,9,9,3.98716666666667,56.1666666666667,71.6333333333333,2.99770866666667
183479,2025,8,9,10,4.3255,50.5,76.3,3.663462
183479,2025,8,9,11,4.01166666666667,42.5666666666667,81.1,4.18286666666667
183479,2025,8,9,12,2.9305,40.2333333333333,81.8666666666667,3.81746866666667
183479,2025,8,9,13,3.3035,39.2,83.6666666666667,4.101994
183479,2025,8,9,14,4.27233333333333,38.5666666666667,85,4.664256
