"","Purple.Air.Name","radius_m","total_imp","total_canopy","mean_treeht_ft","total_conifers","total_nonconifer","n_trees","TRACTCE","BLKGRPCE","indicator_title","score","geometry","sensor_index","Long","Lat","pm2.5est_sept","pm2.5.lwr_sept","pm2.5.upr_sept","pm2.5est_jan","pm2.5.lwr_jan","pm2.5.upr_jan","tempest_sept","temp.lwr_sept","temp.upr_sept","tempest_jan","temp.lwr_jan","temp.upr_jan","total_area_m2","canopy_perc"
"231","Seabury School",400,7231060.27629933,119282.397371789,35.4697004267892,463,2583,3046,"940011","3","Community Impact Index",0.484859448417975,c(-122.4230649, 47.3050156),167409,-122.4230649,47.3050156,5.82666836169766,4.5170618343899,7.13627460629829,6.31538581297684,4.16334262680637,8.46655222706005,73.283,71.964,74.602,52.37,51.077,53.663,502654.824574367,23.7304789569649
"232","Seabury School",800,12474262.2052647,576226.088020172,38.1792233982699,2159,12060,14219,"940011","3","Community Impact Index",0.484859448417975,c(-122.4230649, 47.3050156),167409,-122.4230649,47.3050156,5.82666836169766,4.5170618343899,7.13627460629829,6.31538581297684,4.16334262680637,8.46655222706005,73.283,71.964,74.602,52.37,51.077,53.663,2010619.29829747,28.6591344521612
"233","Tacoma Center YMCA",5,35153.193237927,0,0,0,0,0,"061601","1","Community Impact Index",-0.494306645895414,c(-122.441583, 47.251503),171217,-122.441583,47.251503,7.15478699099748,5.83964821924713,8.4698933183772,11.3654712855164,8.80881507553558,13.9209381993229,75.668,74.317,77.018,56.275,54.537,58.013,78.5398163397448,0
"234","Tacoma Center YMCA",10,35153.193237927,0,0,0,0,0,"061601","1","Community Impact Index",-0.494306645895414,c(-122.441583, 47.251503),171217,-122.441583,47.251503,7.15478699099748,5.83964821924713,8.4698933183772,11.3654712855164,8.80881507553558,13.9209381993229,75.668,74.317,77.018,56.275,54.537,58.013,314.159265358979,0
"235","Tacoma Center YMCA",25,159252786.227687,2.92483471363084,16.308,0,1,1,"061601","1","Community Impact Index",-0.494306645895414,c(-122.441583, 47.251503),171217,-122.441583,47.251503,7.15478699099748,5.83964821924713,8.4698933183772,11.3654712855164,8.80881507553558,13.9209381993229,75.668,74.317,77.018,56.275,54.537,58.013,1963.49540849362,0.148960608768357
"236","Tacoma Center YMCA",50,159441405.456316,90.2009934915986,19.66975,1,9,10,"061601","1","Community Impact Index",-0.494306645895414,c(-122.441583, 47.251503),171217,-122.441583,47.251503,7.15478699099748,5.83964821924713,8.4698933183772,11.3654712855164,8.80881507553558,13.9209381993229,75.668,74.317,77.018,56.275,54.537,58.013,7853.98163397448,1.14847471887902
"237","Tacoma Center YMCA",100,159677681.513103,2865.84859961479,29.5347134831461,5,84,89,"061601","1","Community Impact Index",-0.494306645895414,c(-122.441583, 47.251503),171217,-122.441583,47.251503,7.15478699099748,5.83964821924713,8.4698933183772,11.3654712855164,8.80881507553558,13.9209381993229,75.668,74.317,77.018,56.275,54.537,58.013,31415.9265358979,9.1222794156336
"238","Tacoma Center YMCA",200,160656855.876894,10048.2375163882,31.9006967509025,22,255,277,"061601","1","Community Impact Index",-0.494306645895414,c(-122.441583, 47.251503),171217,-122.441583,47.251503,7.15478699099748,5.83964821924713,8.4698933183772,11.3654712855164,8.80881507553558,13.9209381993229,75.668,74.317,77.018,56.275,54.537,58.013,125663.706143592,7.99613335047306
"239","Tacoma Center YMCA",400,163434923.978024,43244.2418141611,29.951684441198,103,1266,1369,"061601","1","Community Impact Index",-0.494306645895414,c(-122.441583, 47.251503),171217,-122.441583,47.251503,7.15478699099748,5.83964821924713,8.4698933183772,11.3654712855164,8.80881507553558,13.9209381993229,75.668,74.317,77.018,56.275,54.537,58.013,502654.824574367,8.60316855623121
"240","Tacoma Center YMCA",800,176439790.340207,180598.219035196,30.553648625753,463,4849,5312,"061601","1","Community Impact Index",-0.494306645895414,c(-122.441583, 47.251503),171217,-122.441583,47.251503,7.15478699099748,5.83964821924713,8.4698933183772,11.3654712855164,8.80881507553558,13.9209381993229,75.668,74.317,77.018,56.275,54.537,58.013,2010619.29829747,8.98221852282633
