UTCDateTime,current_temp_f,current_humidity,pm2_5_atm_b,.source_file
2025/08/19T02:25:49z,80,41,3.44,20250819.csv
2025/08/19T02:27:49z,79,41,3.47,20250819.csv
2025/08/19T02:29:49z,80,41,3.29,20250819.csv
2025/08/19T02:31:49z,80,40,2.95,20250819.csv
2025/08/19T02:33:49z,80,41,3.47,20250819.csv
2025/08/19T02:35:49z,79,41,3.17,20250819.csv
2025/08/19T02:37:49z,80,41,3.07,20250819.csv
2025/08/19T02:39:49z,79,41,3.48,20250819.csv
2025/08/19T02:41:49z,79,41,3.14,20250819.csv
2025/08/19T02:43:49z,79,42,4.1,20250819.csv
2025/08/19T02:45:49z,79,43,3.54,20250819.csv
2025/08/19T02:47:49z,78,42,3.79,20250819.csv
2025/08/19T02:49:49z,78,43,3.93,20250819.csv
2025/08/19T02:51:49z,79,42,3.36,20250819.csv
2025/08/19T02:53:49z,79,42,2.95,20250819.csv
2025/08/19T02:55:49z,79,42,3.62,20250819.csv
2025/08/19T02:57:50z,79,43,5.33,20250819.csv
2025/08/19T02:59:50z,79,43,5.32,20250819.csv
2025/08/19T03:01:50z,79,43,4.09,20250819.csv
2025/08/19T03:03:50z,79,43,4.82,20250819.csv
2025/08/19T03:05:50z,80,42,4.53,20250819.csv
2025/08/19T03:07:50z,78,43,4.42,20250819.csv
2025/08/19T03:09:50z,79,43,4.22,20250819.csv
2025/08/19T03:11:50z,78,43,4.18,20250819.csv
2025/08/19T03:13:50z,79,44,4.93,20250819.csv
2025/08/19T03:15:50z,78,44,4.5,20250819.csv
2025/08/19T03:17:50z,76,44,3.91,20250819.csv
2025/08/19T03:19:51z,78,44,4.98,20250819.csv
2025/08/19T03:21:51z,78,44,5.4,20250819.csv
2025/08/19T03:23:51z,78,44,4.89,20250819.csv
2025/08/19T03:25:51z,78,44,4.29,20250819.csv
2025/08/19T03:27:51z,78,44,4.95,20250819.csv
2025/08/19T03:29:51z,78,45,8.08,20250819.csv
2025/08/19T03:31:51z,79,45,5.59,20250819.csv
2025/08/19T03:33:51z,78,44,5.88,20250819.csv
2025/08/19T03:35:51z,78,45,7.95,20250819.csv
2025/08/19T03:37:51z,78,44,5.51,20250819.csv
2025/08/19T03:39:51z,79,45,4.97,20250819.csv
2025/08/19T03:41:51z,78,45,7.84,20250819.csv
2025/08/19T03:43:51z,79,45,8.38,20250819.csv
2025/08/19T03:45:51z,78,45,7.23,20250819.csv
2025/08/19T03:47:51z,78,45,7.77,20250819.csv
2025/08/19T03:49:51z,78,45,4.29,20250819.csv
2025/08/19T03:51:51z,77,45,6.93,20250819.csv
2025/08/19T03:53:51z,77,46,5.81,20250819.csv
2025/08/19T03:55:51z,77,46,6.88,20250819.csv
2025/08/19T03:57:51z,77,46,4.67,20250819.csv
2025/08/19T03:59:51z,77,46,6.91,20250819.csv
2025/08/19T04:01:51z,78,45,4.51,20250819.csv
2025/08/19T04:03:51z,78,46,6.49,20250819.csv
2025/08/19T04:05:51z,78,46,6.59,20250819.csv
2025/08/19T04:07:51z,77,46,4.71,20250819.csv
2025/08/19T04:09:51z,77,46,5.17,20250819.csv
2025/08/19T04:11:51z,77,47,4.41,20250819.csv
2025/08/19T04:13:51z,77,47,5.25,20250819.csv
2025/08/19T04:15:51z,77,47,4.35,20250819.csv
2025/08/19T04:17:51z,77,47,3.44,20250819.csv
2025/08/19T04:19:51z,77,47,3.14,20250819.csv
2025/08/19T04:21:51z,77,47,2.95,20250819.csv
2025/08/19T04:23:51z,77,47,3.46,20250819.csv
2025/08/19T04:25:51z,76,48,3.53,20250819.csv
2025/08/19T04:27:51z,76,48,3.57,20250819.csv
2025/08/19T04:29:51z,76,48,3.52,20250819.csv
2025/08/19T04:31:51z,76,48,3.33,20250819.csv
2025/08/19T04:33:51z,76,48,3.22,20250819.csv
2025/08/19T04:35:51z,76,48,3.55,20250819.csv
2025/08/19T04:37:51z,76,48,3.59,20250819.csv
2025/08/19T04:39:51z,76,48,3.05,20250819.csv
2025/08/19T04:41:51z,76,49,3.14,20250819.csv
2025/08/19T04:43:51z,76,49,3.74,20250819.csv
2025/08/19T04:45:51z,76,48,2.91,20250819.csv
2025/08/19T04:47:51z,76,48,2.67,20250819.csv
2025/08/19T04:49:51z,76,48,3.1,20250819.csv
2025/08/19T04:51:51z,76,48,3.64,20250819.csv
2025/08/19T04:53:51z,76,48,3.73,20250819.csv
2025/08/19T04:55:51z,76,48,3.46,20250819.csv
2025/08/19T04:57:51z,75,48,2.78,20250819.csv
2025/08/19T04:59:51z,75,49,3.19,20250819.csv
2025/08/19T05:01:51z,76,48,2.75,20250819.csv
2025/08/19T05:03:51z,75,48,3.43,20250819.csv
2025/08/19T05:05:51z,76,48,3.25,20250819.csv
2025/08/19T05:07:51z,75,48,2.74,20250819.csv
2025/08/19T05:09:51z,75,48,3.38,20250819.csv
2025/08/19T05:11:51z,76,48,3.52,20250819.csv
2025/08/19T05:13:51z,75,48,3.61,20250819.csv
2025/08/19T05:15:51z,76,48,2.93,20250819.csv
2025/08/19T05:17:51z,75,49,3.45,20250819.csv
2025/08/19T05:19:52z,75,49,3.59,20250819.csv
2025/08/19T05:21:52z,75,49,3.45,20250819.csv
2025/08/19T05:23:52z,75,49,3.41,20250819.csv
2025/08/19T05:25:52z,74,49,3.68,20250819.csv
2025/08/19T05:27:52z,75,50,3.33,20250819.csv
2025/08/19T05:29:52z,75,50,4.08,20250819.csv
2025/08/19T05:31:52z,75,49,3.7,20250819.csv
2025/08/19T05:33:52z,75,49,4.05,20250819.csv
2025/08/19T05:35:52z,75,49,3.73,20250819.csv
2025/08/19T05:37:52z,75,50,4.1,20250819.csv
2025/08/19T05:39:52z,75,50,3.61,20250819.csv
2025/08/19T05:41:52z,75,50,4.18,20250819.csv
2025/08/19T05:43:52z,75,50,3.71,20250819.csv
2025/08/19T05:45:52z,75,50,4.58,20250819.csv
2025/08/19T05:47:52z,75,50,3.8,20250819.csv
2025/08/19T05:49:52z,75,50,3.39,20250819.csv
2025/08/19T05:51:52z,75,50,3.6,20250819.csv
2025/08/19T05:53:52z,75,51,4,20250819.csv
2025/08/19T05:55:52z,74,51,3.77,20250819.csv
2025/08/19T05:57:52z,74,51,3.07,20250819.csv
2025/08/19T05:59:52z,74,51,3.81,20250819.csv
2025/08/19T06:01:52z,74,52,3.47,20250819.csv
2025/08/19T06:03:52z,74,52,4.05,20250819.csv
2025/08/19T06:05:52z,74,52,3.32,20250819.csv
2025/08/19T06:07:52z,74,51,3.91,20250819.csv
2025/08/19T06:09:52z,74,51,3.66,20250819.csv
2025/08/19T06:11:52z,74,52,3.54,20250819.csv
2025/08/19T06:13:52z,73,52,4,20250819.csv
2025/08/19T06:15:52z,73,52,3.88,20250819.csv
2025/08/19T06:17:52z,73,53,3.67,20250819.csv
2025/08/19T06:19:53z,73,53,4.38,20250819.csv
2025/08/19T06:21:52z,73,53,3.64,20250819.csv
2025/08/19T06:23:52z,73,54,4.38,20250819.csv
2025/08/19T06:25:52z,74,54,4,20250819.csv
2025/08/19T06:27:52z,73,54,3.96,20250819.csv
2025/08/19T06:29:52z,73,54,4.07,20250819.csv
2025/08/19T06:31:52z,73,54,4.07,20250819.csv
2025/08/19T06:33:52z,73,54,4.02,20250819.csv
2025/08/19T06:35:52z,73,54,4.07,20250819.csv
2025/08/19T06:37:52z,73,54,4.32,20250819.csv
2025/08/19T06:39:52z,73,54,4.14,20250819.csv
2025/08/19T06:41:52z,73,54,4.8,20250819.csv
2025/08/19T06:43:52z,73,55,4.43,20250819.csv
2025/08/19T06:45:52z,73,55,4.53,20250819.csv
2025/08/19T06:47:52z,73,55,5.17,20250819.csv
2025/08/19T06:49:52z,73,55,4.35,20250819.csv
2025/08/19T06:51:52z,72,55,5.05,20250819.csv
2025/08/19T06:53:52z,73,55,4.98,20250819.csv
2025/08/19T06:55:52z,72,56,5.17,20250819.csv
2025/08/19T06:57:52z,72,55,4.69,20250819.csv
2025/08/19T06:59:52z,72,56,4.93,20250819.csv
2025/08/19T07:01:52z,72,56,4.79,20250819.csv
2025/08/19T07:03:52z,72,56,4.59,20250819.csv
2025/08/19T07:05:52z,72,55,4.53,20250819.csv
2025/08/19T07:07:52z,72,55,4.15,20250819.csv
2025/08/19T07:09:52z,72,55,4.25,20250819.csv
2025/08/19T07:11:52z,72,55,4.39,20250819.csv
2025/08/19T07:13:52z,71,56,4.64,20250819.csv
2025/08/19T07:15:52z,71,56,5.39,20250819.csv
2025/08/19T07:17:52z,71,56,3.95,20250819.csv
2025/08/19T07:19:53z,71,57,4.57,20250819.csv
2025/08/19T07:21:53z,72,57,4.83,20250819.csv
2025/08/19T07:23:53z,71,57,4.61,20250819.csv
2025/08/19T07:25:53z,71,58,4.74,20250819.csv
2025/08/19T07:27:53z,71,58,4.58,20250819.csv
2025/08/19T07:29:53z,71,57,4.1,20250819.csv
2025/08/19T07:31:53z,71,57,4.59,20250819.csv
2025/08/19T07:33:53z,71,58,5.42,20250819.csv
2025/08/19T07:35:53z,70,57,4.73,20250819.csv
2025/08/19T07:37:53z,71,57,4.22,20250819.csv
2025/08/19T07:39:53z,71,57,4.93,20250819.csv
2025/08/19T07:41:53z,71,58,4.68,20250819.csv
2025/08/19T07:43:53z,70,58,4.44,20250819.csv
2025/08/19T07:45:53z,70,57,4.72,20250819.csv
2025/08/19T07:47:53z,70,58,4.59,20250819.csv
2025/08/19T07:49:53z,70,58,4.34,20250819.csv
2025/08/19T07:51:53z,70,57,4.3,20250819.csv
2025/08/19T07:53:53z,70,57,4.51,20250819.csv
2025/08/19T07:55:53z,70,58,5.41,20250819.csv
2025/08/19T07:57:53z,71,58,4.7,20250819.csv
2025/08/19T07:59:53z,70,58,5.49,20250819.csv
2025/08/19T08:01:53z,70,58,5.48,20250819.csv
2025/08/19T08:03:53z,70,58,5.31,20250819.csv
2025/08/19T08:05:53z,70,59,4.79,20250819.csv
2025/08/19T08:07:53z,70,59,5.04,20250819.csv
2025/08/19T08:09:53z,70,59,5.82,20250819.csv
2025/08/19T08:11:53z,70,59,5.03,20250819.csv
2025/08/19T08:13:53z,70,59,5.42,20250819.csv
2025/08/19T08:15:53z,70,58,4.67,20250819.csv
2025/08/19T08:17:53z,70,58,4.5,20250819.csv
2025/08/19T08:19:53z,70,58,4.73,20250819.csv
2025/08/19T08:21:53z,70,58,4.96,20250819.csv
2025/08/19T08:23:53z,70,58,4.28,20250819.csv
2025/08/19T08:25:53z,70,57,4,20250819.csv
2025/08/19T08:27:53z,70,57,5.36,20250819.csv
2025/08/19T08:29:53z,70,58,4.89,20250819.csv
2025/08/19T08:31:53z,70,58,5.92,20250819.csv
2025/08/19T08:33:53z,70,58,7.08,20250819.csv
2025/08/19T08:35:53z,70,59,5.16,20250819.csv
2025/08/19T08:37:53z,70,59,4.25,20250819.csv
2025/08/19T08:39:53z,70,59,5.78,20250819.csv
2025/08/19T08:41:53z,70,59,6.13,20250819.csv
2025/08/19T08:43:53z,70,59,6.24,20250819.csv
2025/08/19T08:45:53z,69,59,5.36,20250819.csv
2025/08/19T08:47:53z,69,59,4.75,20250819.csv
2025/08/19T08:49:53z,69,59,4.95,20250819.csv
2025/08/19T08:51:53z,70,59,4.91,20250819.csv
2025/08/19T08:53:53z,69,59,4.96,20250819.csv
2025/08/19T08:55:53z,70,59,5.51,20250819.csv
2025/08/19T08:57:53z,69,60,5.02,20250819.csv
2025/08/19T08:59:53z,70,60,4.76,20250819.csv
2025/08/19T09:01:53z,70,60,4.98,20250819.csv
2025/08/19T09:03:53z,70,59,5.14,20250819.csv
2025/08/19T09:05:53z,70,59,5.53,20250819.csv
2025/08/19T09:07:53z,70,59,5.27,20250819.csv
2025/08/19T09:09:53z,70,59,4.44,20250819.csv
2025/08/19T09:11:53z,70,59,4.7,20250819.csv
2025/08/19T09:13:53z,70,60,5.36,20250819.csv
2025/08/19T09:15:53z,70,60,5.42,20250819.csv
2025/08/19T09:17:53z,69,60,4.88,20250819.csv
2025/08/19T09:19:54z,69,60,5.27,20250819.csv
2025/08/19T09:21:53z,69,60,4.8,20250819.csv
2025/08/19T09:23:53z,69,60,5.29,20250819.csv
2025/08/19T09:25:53z,69,60,5.03,20250819.csv
2025/08/19T09:27:53z,69,60,5.08,20250819.csv
2025/08/19T09:29:53z,70,60,5.32,20250819.csv
2025/08/19T09:31:53z,70,60,4.96,20250819.csv
2025/08/19T09:33:53z,70,60,5.4,20250819.csv
2025/08/19T09:35:53z,70,60,5.32,20250819.csv
2025/08/19T09:37:53z,70,60,5.17,20250819.csv
2025/08/19T09:39:53z,70,60,4.58,20250819.csv
2025/08/19T09:41:53z,70,60,5.16,20250819.csv
2025/08/19T09:43:53z,69,60,4.59,20250819.csv
2025/08/19T09:45:53z,70,60,4.81,20250819.csv
2025/08/19T09:47:53z,69,60,5.38,20250819.csv
2025/08/19T09:49:53z,69,61,5.21,20250819.csv
2025/08/19T09:51:53z,69,61,11.12,20250819.csv
2025/08/19T09:53:53z,69,60,19.49,20250819.csv
2025/08/19T09:55:53z,69,60,20.26,20250819.csv
2025/08/19T09:57:53z,69,61,16.55,20250819.csv
2025/08/19T09:59:53z,69,61,14.16,20250819.csv
2025/08/19T10:01:53z,69,60,14.37,20250819.csv
2025/08/19T10:03:53z,69,60,13.19,20250819.csv
2025/08/19T10:05:53z,69,60,9.55,20250819.csv
2025/08/19T10:07:53z,69,61,6.38,20250819.csv
2025/08/19T10:09:53z,69,61,6.08,20250819.csv
2025/08/19T10:11:53z,69,61,5.69,20250819.csv
2025/08/19T10:13:53z,69,61,5.7,20250819.csv
2025/08/19T10:15:53z,69,61,5.86,20250819.csv
2025/08/19T10:17:53z,69,61,7.39,20250819.csv
2025/08/19T10:19:54z,69,60,10.53,20250819.csv
2025/08/19T10:21:54z,69,61,10.63,20250819.csv
2025/08/19T10:23:54z,69,61,10.05,20250819.csv
2025/08/19T10:25:54z,68,61,10.07,20250819.csv
2025/08/19T10:27:54z,68,61,9.53,20250819.csv
2025/08/19T10:29:54z,68,62,8.28,20250819.csv
2025/08/19T10:31:54z,69,62,6.44,20250819.csv
2025/08/19T10:33:54z,69,61,6.22,20250819.csv
2025/08/19T10:35:54z,69,61,6.02,20250819.csv
2025/08/19T10:37:54z,68,61,6.05,20250819.csv
2025/08/19T10:39:54z,68,62,5.68,20250819.csv
2025/08/19T10:41:54z,68,62,6.22,20250819.csv
2025/08/19T10:43:54z,68,62,6.11,20250819.csv
2025/08/19T10:45:54z,69,62,5.61,20250819.csv
2025/08/19T10:47:54z,69,62,6.36,20250819.csv
2025/08/19T10:49:54z,69,62,7.24,20250819.csv
2025/08/19T10:51:54z,69,61,6.72,20250819.csv
2025/08/19T10:53:54z,68,61,6.73,20250819.csv
2025/08/19T10:55:54z,68,61,6.32,20250819.csv
2025/08/19T10:57:54z,68,61,6.15,20250819.csv
2025/08/19T10:59:54z,68,61,6.76,20250819.csv
2025/08/19T11:01:54z,68,62,6.23,20250819.csv
2025/08/19T11:03:54z,68,62,6.49,20250819.csv
2025/08/19T11:05:54z,68,63,6.58,20250819.csv
2025/08/19T11:07:54z,68,62,7.08,20250819.csv
2025/08/19T11:09:54z,68,62,7.77,20250819.csv
2025/08/19T11:11:54z,68,62,6.8,20250819.csv
2025/08/19T11:13:54z,69,62,6.75,20250819.csv
2025/08/19T11:15:54z,69,61,7.92,20250819.csv
2025/08/19T11:17:54z,68,61,8.19,20250819.csv
2025/08/19T11:19:54z,68,62,6.71,20250819.csv
2025/08/19T11:21:54z,67,62,6.21,20250819.csv
2025/08/19T11:23:54z,67,62,6.93,20250819.csv
2025/08/19T11:25:54z,68,62,6.4,20250819.csv
2025/08/19T11:27:54z,68,62,7.41,20250819.csv
2025/08/19T11:29:54z,68,62,6.74,20250819.csv
2025/08/19T11:31:54z,68,62,7.2,20250819.csv
2025/08/19T11:33:54z,68,62,6.93,20250819.csv
2025/08/19T11:35:54z,68,62,6.93,20250819.csv
2025/08/19T11:37:54z,68,62,7.56,20250819.csv
2025/08/19T11:39:54z,68,62,8.05,20250819.csv
2025/08/19T11:41:54z,68,62,7.28,20250819.csv
2025/08/19T11:43:54z,68,61,7.36,20250819.csv
2025/08/19T11:45:54z,68,61,7.24,20250819.csv
2025/08/19T11:47:54z,68,61,6.28,20250819.csv
2025/08/19T11:49:54z,68,61,7.2,20250819.csv
2025/08/19T11:51:54z,68,61,6.83,20250819.csv
2025/08/19T11:53:54z,68,61,7.64,20250819.csv
2025/08/19T11:55:54z,68,62,8.29,20250819.csv
2025/08/19T11:57:54z,68,62,7.61,20250819.csv
2025/08/19T11:59:54z,68,63,7.37,20250819.csv
2025/08/19T12:01:54z,68,63,7.55,20250819.csv
2025/08/19T12:03:54z,67,63,7.55,20250819.csv
2025/08/19T12:05:54z,67,63,7.36,20250819.csv
2025/08/19T12:07:54z,68,63,7.37,20250819.csv
2025/08/19T12:09:54z,67,62,7.33,20250819.csv
2025/08/19T12:11:54z,68,63,7.71,20250819.csv
2025/08/19T12:13:54z,68,62,8.18,20250819.csv
2025/08/19T12:15:54z,68,62,8.46,20250819.csv
2025/08/19T12:17:54z,68,62,7.95,20250819.csv
2025/08/19T12:21:55z,67,62,7.1,20250819.csv
2025/08/19T12:23:55z,67,62,8.14,20250819.csv
2025/08/19T12:25:55z,67,63,7.33,20250819.csv
2025/08/19T12:27:55z,67,63,7.89,20250819.csv
2025/08/19T12:29:55z,67,63,7.8,20250819.csv
2025/08/19T12:31:55z,67,63,7.62,20250819.csv
2025/08/19T12:33:55z,67,63,7.87,20250819.csv
2025/08/19T12:35:55z,67,63,7.57,20250819.csv
2025/08/19T12:37:55z,67,63,7.89,20250819.csv
2025/08/19T12:39:55z,67,63,8.78,20250819.csv
2025/08/19T12:41:55z,67,63,8.66,20250819.csv
2025/08/19T12:43:55z,67,63,8.91,20250819.csv
2025/08/19T12:45:55z,67,63,9.16,20250819.csv
2025/08/19T12:47:55z,67,63,9.27,20250819.csv
2025/08/19T12:49:55z,67,63,9.85,20250819.csv
2025/08/19T12:51:55z,67,63,10.05,20250819.csv
2025/08/19T12:53:55z,67,63,9.33,20250819.csv
2025/08/19T12:55:55z,67,63,8.91,20250819.csv
2025/08/19T12:57:55z,66,63,9.14,20250819.csv
2025/08/19T12:59:55z,67,63,8.5,20250819.csv
2025/08/19T13:01:55z,67,62,9.68,20250819.csv
2025/08/19T13:03:55z,67,62,9.2,20250819.csv
2025/08/19T13:05:55z,67,62,10.44,20250819.csv
2025/08/19T13:07:55z,67,62,10.64,20250819.csv
2025/08/19T13:09:55z,67,63,10.56,20250819.csv
2025/08/19T13:11:55z,67,63,12.74,20250819.csv
2025/08/19T13:13:55z,67,63,12.36,20250819.csv
2025/08/19T13:15:55z,67,63,13.61,20250819.csv
2025/08/19T13:17:55z,67,63,13.56,20250819.csv
2025/08/19T13:19:55z,67,63,14.32,20250819.csv
2025/08/19T13:21:55z,67,63,15.48,20250819.csv
2025/08/19T13:23:55z,67,62,13.54,20250819.csv
2025/08/19T13:25:55z,67,62,13.91,20250819.csv
2025/08/19T13:27:55z,67,62,13.2,20250819.csv
2025/08/19T13:29:55z,67,62,12.55,20250819.csv
2025/08/19T13:31:55z,67,62,12.07,20250819.csv
2025/08/19T13:33:55z,67,62,12.95,20250819.csv
2025/08/19T13:35:55z,67,62,13.1,20250819.csv
2025/08/19T13:37:55z,67,62,12.28,20250819.csv
2025/08/19T13:39:55z,67,62,12.89,20250819.csv
2025/08/19T13:41:55z,67,62,11.74,20250819.csv
2025/08/19T13:43:55z,67,62,11.58,20250819.csv
2025/08/19T13:45:55z,67,63,10.23,20250819.csv
2025/08/19T13:47:55z,67,63,10.26,20250819.csv
2025/08/19T13:49:55z,67,63,10,20250819.csv
2025/08/19T13:51:55z,67,63,10.42,20250819.csv
2025/08/19T13:53:55z,67,63,9.51,20250819.csv
2025/08/19T13:55:55z,67,63,8.51,20250819.csv
2025/08/19T13:57:55z,67,64,9.33,20250819.csv
2025/08/19T13:59:55z,67,64,8.55,20250819.csv
2025/08/19T14:01:55z,67,64,8.31,20250819.csv
2025/08/19T14:03:55z,67,64,8.75,20250819.csv
2025/08/19T14:05:55z,67,63,8.73,20250819.csv
2025/08/19T14:07:55z,68,63,7.62,20250819.csv
2025/08/19T14:09:55z,68,63,7.65,20250819.csv
2025/08/19T14:11:55z,68,63,8.32,20250819.csv
2025/08/19T14:13:55z,69,62,7,20250819.csv
2025/08/19T14:15:55z,69,62,7.25,20250819.csv
2025/08/19T14:17:55z,69,62,6.58,20250819.csv
2025/08/19T14:19:56z,69,62,6.15,20250819.csv
2025/08/19T14:21:56z,69,62,6.91,20250819.csv
2025/08/19T14:23:56z,69,61,6.29,20250819.csv
2025/08/19T14:25:56z,69,61,7.25,20250819.csv
2025/08/19T14:27:56z,70,61,7.11,20250819.csv
2025/08/19T14:29:56z,70,60,6.95,20250819.csv
2025/08/19T14:31:56z,70,60,5.46,20250819.csv
2025/08/19T14:33:56z,71,59,6.03,20250819.csv
2025/08/19T14:35:56z,71,59,5.86,20250819.csv
2025/08/19T14:37:56z,71,59,6.49,20250819.csv
2025/08/19T14:39:56z,71,59,5.47,20250819.csv
2025/08/19T14:41:56z,71,58,5.63,20250819.csv
2025/08/19T14:43:56z,71,58,5.63,20250819.csv
2025/08/19T14:45:56z,71,58,6.12,20250819.csv
2025/08/19T14:47:56z,72,57,5.92,20250819.csv
2025/08/19T14:49:56z,72,57,5.83,20250819.csv
2025/08/19T14:51:56z,72,57,6.81,20250819.csv
2025/08/19T14:53:56z,72,56,6.23,20250819.csv
2025/08/19T14:55:56z,72,56,5.98,20250819.csv
2025/08/19T14:57:56z,72,56,6.54,20250819.csv
2025/08/19T14:59:56z,72,56,6.16,20250819.csv
2025/08/19T15:01:56z,72,56,6.27,20250819.csv
2025/08/19T15:03:56z,72,56,6.36,20250819.csv
2025/08/19T15:05:56z,72,56,5.76,20250819.csv
2025/08/19T15:07:56z,72,56,5.97,20250819.csv
2025/08/19T15:09:56z,72,56,5.61,20250819.csv
2025/08/19T15:11:56z,72,56,6.43,20250819.csv
2025/08/19T15:13:56z,73,56,6.07,20250819.csv
2025/08/19T15:15:56z,73,55,6.54,20250819.csv
2025/08/19T15:17:56z,73,55,5.89,20250819.csv
2025/08/19T15:19:56z,73,55,5.79,20250819.csv
2025/08/19T15:21:56z,73,55,5.09,20250819.csv
2025/08/19T15:23:56z,73,55,5.82,20250819.csv
2025/08/19T15:25:56z,73,55,6.03,20250819.csv
2025/08/19T15:27:56z,73,55,6.08,20250819.csv
2025/08/19T15:29:56z,73,55,6.1,20250819.csv
2025/08/19T15:31:56z,72,56,5.61,20250819.csv
2025/08/19T15:33:56z,73,55,6.26,20250819.csv
2025/08/19T15:35:56z,73,55,5.37,20250819.csv
2025/08/19T15:37:56z,73,55,5.76,20250819.csv
2025/08/19T15:39:56z,73,55,5.93,20250819.csv
2025/08/19T15:41:56z,73,55,6.07,20250819.csv
2025/08/19T15:43:56z,74,54,5.43,20250819.csv
2025/08/19T15:45:56z,73,54,6.22,20250819.csv
2025/08/19T15:47:56z,73,54,6.68,20250819.csv
2025/08/19T15:49:56z,74,54,6.61,20250819.csv
2025/08/19T15:51:56z,73,54,6.51,20250819.csv
2025/08/19T15:53:56z,73,54,6.66,20250819.csv
2025/08/19T15:55:56z,74,54,6.32,20250819.csv
2025/08/19T15:57:56z,73,54,6.32,20250819.csv
2025/08/19T15:59:56z,74,54,6.07,20250819.csv
2025/08/19T16:01:56z,74,54,6.02,20250819.csv
2025/08/19T16:03:56z,74,53,5.6,20250819.csv
2025/08/19T16:05:56z,74,53,5.84,20250819.csv
2025/08/19T16:07:56z,74,54,5.75,20250819.csv
2025/08/19T16:09:56z,74,54,5.4,20250819.csv
2025/08/19T16:11:56z,74,54,6.12,20250819.csv
2025/08/19T16:13:56z,75,53,6.84,20250819.csv
2025/08/19T16:15:56z,75,52,6.4,20250819.csv
2025/08/19T16:17:56z,75,52,6.93,20250819.csv
2025/08/19T16:19:57z,75,51,5.34,20250819.csv
2025/08/19T16:21:57z,75,52,7.1,20250819.csv
2025/08/19T16:23:57z,75,52,5.09,20250819.csv
2025/08/19T16:25:57z,75,51,4.89,20250819.csv
2025/08/19T16:27:57z,76,51,4.93,20250819.csv
2025/08/19T16:29:57z,76,50,4.59,20250819.csv
2025/08/19T16:31:57z,76,50,4.95,20250819.csv
2025/08/19T16:33:57z,76,50,4.46,20250819.csv
2025/08/19T16:35:57z,76,50,4.88,20250819.csv
2025/08/19T16:37:57z,76,49,4.95,20250819.csv
2025/08/19T16:39:57z,76,50,5.53,20250819.csv
2025/08/19T16:41:57z,76,49,3.84,20250819.csv
2025/08/19T16:43:57z,76,49,4.63,20250819.csv
2025/08/19T16:45:57z,77,49,4.38,20250819.csv
2025/08/19T16:47:57z,77,49,4.56,20250819.csv
2025/08/19T16:49:57z,77,48,4.07,20250819.csv
2025/08/19T16:51:57z,76,47,3.52,20250819.csv
2025/08/19T16:53:57z,77,47,3.81,20250819.csv
2025/08/19T16:55:57z,77,47,4,20250819.csv
2025/08/19T16:57:57z,77,47,4.05,20250819.csv
2025/08/19T16:59:57z,77,48,4,20250819.csv
2025/08/19T17:01:57z,76,48,4.46,20250819.csv
2025/08/19T17:03:57z,76,49,4.4,20250819.csv
2025/08/19T17:05:57z,76,48,4.17,20250819.csv
2025/08/19T17:07:57z,76,48,3.84,20250819.csv
2025/08/19T17:09:57z,76,48,3.43,20250819.csv
2025/08/19T17:11:57z,76,48,3.66,20250819.csv
2025/08/19T17:13:57z,76,48,3.85,20250819.csv
2025/08/19T17:15:57z,76,48,4.17,20250819.csv
2025/08/19T17:17:57z,77,47,3.56,20250819.csv
2025/08/19T17:19:57z,77,46,3.38,20250819.csv
2025/08/19T17:21:57z,78,47,4.2,20250819.csv
2025/08/19T17:23:57z,78,46,3.8,20250819.csv
2025/08/19T17:25:57z,78,46,4.25,20250819.csv
2025/08/19T17:27:57z,77,46,3.92,20250819.csv
2025/08/19T17:29:57z,78,46,4.28,20250819.csv
2025/08/19T17:31:57z,79,44,3.96,20250819.csv
2025/08/19T17:33:57z,79,44,3.25,20250819.csv
2025/08/19T17:35:57z,79,43,3.3,20250819.csv
2025/08/19T17:37:57z,79,44,3.28,20250819.csv
2025/08/19T17:39:57z,79,43,3.21,20250819.csv
2025/08/19T17:41:57z,78,43,3.28,20250819.csv
2025/08/19T17:43:57z,78,44,3.48,20250819.csv
2025/08/19T17:45:57z,79,44,3.12,20250819.csv
2025/08/19T17:47:57z,79,44,3.53,20250819.csv
2025/08/19T17:49:57z,79,43,2.67,20250819.csv
2025/08/19T17:51:57z,79,43,2.86,20250819.csv
2025/08/19T17:53:57z,79,43,3.53,20250819.csv
2025/08/19T17:55:57z,79,43,3.56,20250819.csv
2025/08/19T17:57:57z,77,44,2.79,20250819.csv
2025/08/19T17:59:57z,77,46,3.38,20250819.csv
2025/08/19T18:01:57z,77,45,3.83,20250819.csv
2025/08/19T18:03:57z,78,45,3.12,20250819.csv
2025/08/19T18:05:57z,78,44,3.02,20250819.csv
2025/08/19T18:07:57z,78,44,3.64,20250819.csv
2025/08/19T18:09:57z,79,44,2.93,20250819.csv
2025/08/19T18:11:57z,79,43,2.96,20250819.csv
2025/08/19T18:13:57z,79,43,3.47,20250819.csv
2025/08/19T18:15:57z,79,43,3.02,20250819.csv
2025/08/19T18:17:57z,79,43,3.03,20250819.csv
2025/08/19T18:19:57z,80,43,2.71,20250819.csv
2025/08/19T18:21:57z,80,42,1.78,20250819.csv
2025/08/19T18:23:57z,80,41,2.73,20250819.csv
2025/08/19T18:25:57z,79,42,2.45,20250819.csv
2025/08/19T18:27:57z,79,42,3.34,20250819.csv
2025/08/19T18:29:57z,79,43,3.02,20250819.csv
